Estacao_,Mes_,Tempo_,grad_e_mean,grad_e_std,grad_e_min,grad_e_max,grad_n_mean,grad_n_std,grad_n_min,grad_n_max,m_h_mean,m_h_std,m_h_min,m_h_max,m_w_orig_mean,m_w_orig_std,m_w_orig_min,m_w_orig_max,m_w_mean,m_w_std,m_w_min,m_w_max,zhd_mean,zhd_std,zhd_min,zhd_max,zwd_mean,zwd_std,zwd_min,zwd_max,x_0_mean,x_0_std,x_0_min,x_0_max,x_1_mean,x_1_std,x_1_min,x_1_max,x_2_mean,x_2_std,x_2_min,x_2_max,tot_delay_mean,tot_delay_std,tot_delay_min,tot_delay_max,tot_delay_abs_<lambda>
PERC,VERAO,2020-01-28,1.161570937282116,18.938648510289333,-143.558629,143.378364,1.3485670894818247,16.183377447361014,-119.43299,135.812498,2.6914661153578616,1.5761166493389276,1.000468,7.632511,2.7217058743964713,1.6287673113041876,1.000468,7.945619,4.394976186189627e-05,0.0007948173555295963,-0.003771,0.003685,2.2932518106351982,0.002164238432650318,2.2887,2.2974,0.20739402605607293,0.00485775279213697,0.199,0.217687,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.736924084657687,3.9528913195122333,2.491754,19.214584,6.736924084657687
PERC,VERAO,2020-01-22,1.2058723058568952,20.199054641406587,-156.362902,155.009558,1.438909701780221,17.26547299483663,-127.456691,145.877131,2.6957601405769354,1.5775889745642153,1.000443,7.633464,2.7214761420127296,1.6221418787560096,1.000444,7.904486,1.3220245107664114e-05,0.0010362528753219181,-0.0059,0.006209,2.289125965033706,0.0015123419155374537,2.2864,2.292596,0.30627056258590224,0.014852869264580501,0.2928,0.332393,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,7.004833592500327,4.108133363706571,2.581426,20.09482,7.004833592500329
PERC,VERAO,2020-01-16,1.1927079656254689,19.43461452093032,-148.74552,146.345176,1.3954071751696429,16.53949268007264,-121.269702,135.677492,2.719975487754047,1.5934411978481748,1.000416,7.630991,2.7498618501475516,1.6446438365058311,1.000417,7.942746,0.00010451285449907468,0.0016134270974030318,-0.006701,0.006845,2.296222034712149,0.001822587572456002,2.293,2.299796,0.21851726409243236,0.0232417816896152,0.1854,0.25469,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.8466672142833325,4.017337671843751,2.494265,19.526678,6.8466672142833325
PERC,VERAO,2020-01-01,1.1628286168713844,20.320580278443003,-152.77714,152.890417,1.4945292300197695,17.41326952917253,-130.318468,144.939834,2.698060680275802,1.5836325867097034,1.000344,7.633902,2.7231382543752325,1.6269797229223524,1.000344,7.893334,1.538931470888496e-06,0.001260969931596267,-0.005297,0.005961,2.291724053345433,0.0016271535523736422,2.2882,2.2951,0.3093937939589376,0.006160430074708283,0.2984,0.3189,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,7.025656132634376,4.132294141924569,2.599399,19.978498,7.025656132634376
PERC,VERAO,2020-01-23,1.2186087592425905,20.46071528269777,-155.836153,155.323782,1.4593252383475444,17.494300360553503,-128.873635,147.236231,2.695036969792809,1.5769649916084891,1.000447,7.632428,2.719428629236699,1.6191322411655364,1.000447,7.882111,-1.6880856913735822e-05,0.0008638062692929293,-0.004149,0.004053,2.2903597662962536,0.0014526292062972135,2.2874,2.292996,0.32508266211151665,0.013004801385219311,0.29222,0.3373,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,7.056170413158928,4.138323807683604,2.60775,20.120686,7.05617041315893
PERC,VERAO,2020-01-24,1.2075795170738295,20.041579137076923,-153.366384,151.558797,1.4163240884105908,17.12992751295258,-125.574145,142.574037,2.69419026878899,1.576451747790032,1.000451,7.631836,2.7184004919768148,1.6183251023886516,1.000452,7.88162,-1.4335058045290062e-05,0.0010415254468594242,-0.004048,0.00437,2.2923372612611135,0.0015465900753907622,2.2891,2.296195,0.2930921611677828,0.0036134631854092287,0.2863,0.2972,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.97284540589131,4.0879648669253665,2.579809,19.841489,6.97284540589131
PERC,VERAO,2020-01-21,1.1765607530347153,19.66263760057784,-152.148674,148.15961,1.4044729879633873,16.797775175985258,-126.23649,139.702526,2.6965184707407652,1.5783153108188912,1.000439,7.633907,2.7243347164054574,1.6265780269429644,1.000439,7.922061,7.913196921113764e-05,0.0012233591940568524,-0.00675,0.00646,2.288127627948827,0.002050646829486651,2.2835,2.292,0.26511662384255474,0.013572653734546386,0.2348,0.296279,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.893073539414488,4.044270121887761,2.544119,19.813868,6.893073539414489
PERC,VERAO,2020-01-15,1.2263766018652247,18.666715434733575,-141.158713,139.5055,1.345234032598349,15.955294319994888,-117.153303,132.253988,2.697800540176593,1.58678756133646,1.000412,7.631911,2.728372813210845,1.6397493124709013,1.000412,7.94551,1.6799781720306577e-06,0.00048211173747681786,-0.003175,0.003126,2.293045770445258,0.0014910491488356141,2.29,2.296296,0.17705446711854392,0.004515944907377516,0.1679,0.185393,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.669561909184159,3.929248599997874,2.468619,18.946972,6.669561909184159
PERC,VERAO,2020-01-12,1.2752351099818113,19.54459083548897,-148.901325,147.563025,1.3870602685548519,16.590212568311962,-122.726167,138.216369,2.715344708090538,1.5979682270600426,1.000398,7.631552,2.7444086703787596,1.647853240821899,1.000398,7.945926,6.562838088180808e-05,0.0012912835528142866,-0.00683,0.007097,2.2944113551315306,0.001446734454466792,2.2911,2.297,0.2257326214928088,0.026799545345669237,0.1801,0.2589,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.84871229686079,4.03535100701943,2.493624,19.519481,6.84871229686079
PERC,VERAO,2020-01-07,1.1023183281479438,19.16592748184533,-146.110609,144.499991,1.406676354181709,16.335340893484474,-122.482199,134.964684,2.7010420357528213,1.584840119265111,1.000375,7.633007,2.731701564333985,1.6379982318420596,1.000375,7.950266,6.281487551008819e-05,0.001463516467569798,-0.008054,0.007537,2.293714176208595,0.0018563384853599353,2.2892,2.2969,0.21287016344726317,0.013013893512323892,0.2015,0.23899,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.777040842097791,3.982722353093355,2.498032,19.370726,6.77704084209779
PERC,VERAO,2020-01-31,2.0556901562578056,21.031424096322215,-150.108078,149.093523,1.7570713690141004,17.563648485794385,-126.121529,142.357811,2.6783823182375515,1.61975127016814,1.00048,7.633257,2.705966667849277,1.6685340666437007,1.00048,7.907316,2.8125133398424193e-05,0.000797342871724364,-0.004242,0.004088,2.29513528455303,0.001571309661839128,2.291404,2.298,0.27607597009604684,0.005978637823771116,0.2671,0.286496,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.894150625791876,4.178063589461797,2.567444,19.753207,6.894150625791876
PERC,VERAO,2020-01-20,1.163844675313103,19.09503437200811,-146.350474,143.085021,1.4205771896725092,16.39900746607521,-119.031945,135.011966,2.69920348812171,1.5815783685720957,1.000435,7.632848,2.728989664934927,1.6333255129600415,1.000435,7.942584,5.865259474837317e-05,0.0007973261582678941,-0.00386,0.00389,2.290007287678624,0.0022904899002215,2.2854,2.2952,0.21407045912494685,0.010206692083617623,0.2032,0.234791,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.765830374476799,3.9716692297497,2.493871,19.321753,6.765830374476798
PERC,VERAO,2020-01-10,1.1437094347413346,19.26847773798938,-146.172349,145.063563,1.4313555590678957,16.416871810805812,-123.273203,139.037747,2.7014409644091586,1.5842663107768677,1.000389,7.63344,2.7316062567262756,1.6364111748983565,1.000389,7.950487,2.3001371219005583e-05,0.0013998215812328978,-0.006316,0.00514,2.293336620699727,0.0017336345677262223,2.2893,2.2966,0.2227727869336622,0.019033931766789945,0.196304,0.2501,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.8040523716774315,4.000107062410723,2.494055,19.478329,6.8040523716774315
