Metric,Value
Minimum (Q0),0.2417111665160499
Q1 (25%),0.27898789071001273
Median (Q2),0.29657100701898254
Q3 (75%),0.3131665170729021
Maximum (Q4),4.263577840340395
IQR (Q3 - Q1),0.034178626362889375
Lower Bound,0.22771995116567867
Upper Bound,0.36443445661723617
Outliers,4.263577840340395
