Metric,Value
Minimum (Q0),0.06221762679071059
Q1 (25%),0.08873729985101941
Median (Q2),0.09967898810141818
Q3 (75%),0.11217656199872353
Maximum (Q4),3.2682138367491436
IQR (Q3 - Q1),0.023439262147704115
Lower Bound,0.05357840662946324
Upper Bound,0.1473354552202797
Outliers,3.2682138367491436
