Estacao,Periodo,DOY,DataReferencia,RMSE_E,RMSE_N,RMSE_U,RMSE_Planimetrico
SSA1,VERAO,13,2020-01-15,0.04694825811761283,0.043468534782088536,0.14345957254918432,0.06398165718688162
SSA1,VERAO,6,2020-01-08,0.04601883555719115,0.034169505620035526,0.20265664587917073,0.05731743487244906
SSA1,VERAO,5,2020-01-08,0.051539701416864384,0.029469436065865225,0.13817609156073868,0.05936992912392309
SSA1,VERAO,12,2020-01-15,0.05516198425927792,0.035373615786996805,0.16746138196226898,0.06552966657375035
SSA1,VERAO,27,2020-01-29,0.04025179178167842,0.031151032300819618,0.09201452205594662,0.05089787377722474
SSA1,VERAO,8,2020-01-08,0.04857577187733404,0.034857007853229066,0.14663605479724717,0.059788097560959985
SSA1,VERAO,14,2020-01-15,0.049741268891587365,0.03977622750347496,0.11699695600038254,0.06368941910045493
SSA1,VERAO,18,2020-01-15,0.035389934536557734,0.03463705914622205,0.12069718524483387,0.04951942379310089
SSA1,VERAO,20,2020-01-22,0.04834782778926758,0.04738107063492268,0.16501508642547472,0.06769400495207982
SSA1,VERAO,17,2020-01-15,0.038721672628168044,0.0354486969633148,0.17786016184520484,0.05249740991248942
SSA1,VERAO,23,2020-01-22,0.052322822841854334,0.03139411353843025,0.24573907560957534,0.061018588602195015
SSA1,VERAO,7,2020-01-08,0.03989093550924399,0.025857505904324937,0.21645805822921843,0.04753837762686967
SSA1,VERAO,10,2020-01-08,0.053077988342076776,0.030295075100623427,0.24330337081916883,0.061115173417033285
SSA1,VERAO,15,2020-01-15,0.055726788516999325,0.04098456490042978,0.16834458824193163,0.069175208843168
SSA1,VERAO,19,2020-01-22,0.046354591239611186,0.029572706449413733,0.18893862690797317,0.05498448049890655
SSA1,VERAO,31,2020-01-29,1.4289139939675233,1.1345331231222946,6.207792572206456,1.8245439456526793
SSA1,VERAO,2,2020-01-01,0.06487968567577637,0.029838267307768705,0.1643633044470165,0.07141215449289708
SSA1,VERAO,22,2020-01-22,0.044669110093040566,0.03340871390824194,0.1719414471176485,0.05578056616337752
SSA1,VERAO,25,2020-01-22,0.044890480127078684,0.031100084474929027,0.19215045602663175,0.05461108367710137
SSA1,VERAO,9,2020-01-08,0.052927721880669826,0.0283996701498969,0.17849600160170193,0.06006567246023706
SSA1,VERAO,4,2020-01-01,0.038833366352149644,0.030846843915936038,0.1143790827208694,0.04959393230844261
SAGA,VERAO,29,2020-01-29,0.054112990286084815,0.0365087843083941,0.14702153827500064,0.06527715564712323
SAGA,VERAO,28,2020-01-29,0.05712056784878031,0.04196949406885577,0.18080574073251354,0.07088157520655727
SAGA,VERAO,26,2020-01-29,0.07936172490930188,0.04637446334662605,0.2387584444949013,0.09191775797563423
SAGA,VERAO,15,2020-01-15,0.04973759173732409,0.035203175131387085,0.154230435413743,0.06093514233313843
SAGA,VERAO,4,2020-01-01,0.07069968384380418,0.031864441572818245,0.22051732338863902,0.07754861657284037
SAGA,VERAO,31,2020-01-29,1.1016978695155482,0.5542985700312192,4.106482017437247,1.233282246865555
SAGA,VERAO,24,2020-01-22,0.08221539856536049,0.03444285968380222,0.18008679399615435,0.08913855700233861
SAGA,VERAO,30,2020-01-29,0.05396182844769291,0.03169172782158152,0.16176259865187037,0.06257990525508524
SAGA,VERAO,23,2020-01-22,0.05927930570270524,0.0315629635979767,0.1705661553712343,0.06715844515533385
SAGA,VERAO,20,2020-01-22,0.06868508102419188,0.04185570264218671,0.20556432623011528,0.08043345198964769
SAGA,VERAO,16,2020-01-15,0.05852317720279027,0.03454962746666191,0.1847368740430867,0.06796056965619336
SAGA,VERAO,11,2020-01-08,0.044561334836851554,0.030321784698855842,0.16889747598961788,0.05389919470424181
SAGA,VERAO,27,2020-01-29,0.07007935593336845,0.0396334159034218,0.20668343224281827,0.08051039550399285
SAGA,VERAO,5,2020-01-08,0.11233546591692942,0.04590205203678867,0.22778280531981404,0.121351783192344
SAGA,VERAO,17,2020-01-15,0.06331241606300063,0.03339211988475868,0.16068906551168535,0.07157859804531377
SAGA,VERAO,2,2020-01-01,0.06134628442512219,0.031857591581651724,0.2155071970940923,0.06912505156707889
SAGA,VERAO,3,2020-01-01,0.07620773812521385,0.03283649115848039,0.20266159351199983,0.08298104905195001
SAGA,VERAO,1,2020-01-01,0.06525809799695823,0.035466074819916496,0.22900501415088287,0.0742728874981478
SAGA,VERAO,9,2020-01-08,0.0669343466888391,0.038363352063684394,0.16614242435183982,0.07714890503580658
SAGA,VERAO,10,2020-01-08,0.05224452036398759,0.032782614139408146,0.16966956610562414,0.06167811360504176
SAGA,VERAO,19,2020-01-22,0.061082729821453664,0.035071245487647465,0.17411192832864314,0.07043502071054951
SAGA,VERAO,13,2020-01-15,0.049836427159273805,0.034328714869308365,0.19750066098570926,0.06051553632398771
SAGA,VERAO,12,2020-01-15,0.056796992739891486,0.03722889995255362,0.19109301675792295,0.06791089291102373
SAGA,VERAO,6,2020-01-08,0.059455730151125444,0.03474767524633796,0.1603885845532175,0.06886497500782539
SAGA,VERAO,14,2020-01-15,0.06124634211534504,0.03591143392677499,0.1830571838932075,0.07099820778855627
SAGA,VERAO,25,2020-01-22,0.07590484385436083,0.045483775158185226,0.18559618454749,0.08848909041907509
SAGA,VERAO,8,2020-01-08,0.06103210768124484,0.03761921921081771,0.2187423939518056,0.07169465685842022
SAGA,VERAO,21,2020-01-22,0.062398145167361606,0.03127183067111695,0.1190639012228034,0.06979581587638434
SAGA,VERAO,18,2020-01-15,0.04708406688894206,0.0326860771094089,0.12618117340895946,0.05731744055350513
SAGA,VERAO,22,2020-01-22,0.057846676526600686,0.04036964355366323,0.18663503745228036,0.07054038634585863
