Metric,Value
Minimum (Q0),0.04974260539804697
Q1 (25%),0.06186378657719108
Median (Q2),0.06932035824104664
Q3 (75%),0.07907827380662256
Maximum (Q4),2.0440765403543475
IQR (Q3 - Q1),0.017214487229431488
Lower Bound,0.036042055733043844
Upper Bound,0.10490000465076979
Outliers,"2.0440765403543475, 0.10934300876013935"
