Metric,Value
Minimum (Q0),0.06592228161939467
Q1 (25%),0.09192527518712298
Median (Q2),0.09680788312139313
Q3 (75%),0.10304841273103924
Maximum (Q4),1.888242546913073
IQR (Q3 - Q1),0.01112313754391625
Lower Bound,0.07524056887124861
Upper Bound,0.11973311904691361
Outliers,"1.888242546913073, 0.06592228161939467"
