Metric,Value
Minimum (Q0),0.0498771535136366
Q1 (25%),0.05681173481636817
Median (Q2),0.07383677937557033
Q3 (75%),0.08794264402199327
Maximum (Q4),2.245436303383313
IQR (Q3 - Q1),0.0311309092056251
Lower Bound,0.010115371007930522
Upper Bound,0.13463900783043092
Outliers,2.245436303383313
