Metric,Value
Minimum (Q0),0.03688111075528901
Q1 (25%),0.04420901782969984
Median (Q2),0.04667566558707593
Q3 (75%),0.05196281695325537
Maximum (Q4),0.5756060175764458
IQR (Q3 - Q1),0.007753799123555533
Lower Bound,0.03257831914436654
Upper Bound,0.06359351563858867
Outliers,"0.1735790677884813, 0.5756060175764458"
