Metric,Value
Minimum (Q0),0.17107939781854237
Q1 (25%),0.20263163997782768
Median (Q2),0.22654714098193787
Q3 (75%),0.24859895225431755
Maximum (Q4),4.303468057766702
IQR (Q3 - Q1),0.04596731227648987
Lower Bound,0.13368067156309288
Upper Bound,0.31754992066905235
Outliers,4.303468057766702
