Metric,Value
Minimum (Q0),0.1101023245944733
Q1 (25%),0.12360180805234741
Median (Q2),0.129413228169334
Q3 (75%),0.13657937995969416
Maximum (Q4),0.1537464156080289
IQR (Q3 - Q1),0.012977571907346747
Lower Bound,0.10413545019132729
Upper Bound,0.1560457378207143
Outliers,None
