Metric,Value
Minimum (Q0),0.1221506343231074
Q1 (25%),0.14526086742977895
Median (Q2),0.1553663967798016
Q3 (75%),0.1654249891842618
Maximum (Q4),0.1900719314655523
IQR (Q3 - Q1),0.020164121754482844
Lower Bound,0.11501468479805468
Upper Bound,0.19567117181598606
Outliers,None
