Metric,Value
Minimum (Q0),0.09905577236236
Q1 (25%),0.1234800486040456
Median (Q2),0.1291606164471868
Q3 (75%),0.1370565444342377
Maximum (Q4),0.1445772695702905
IQR (Q3 - Q1),0.013576495830192103
Lower Bound,0.10311530485875745
Upper Bound,0.15742128817952586
Outliers,0.09905577236236
