Metric,Value
Minimum (Q0),0.0898336142591292
Q1 (25%),0.0964469810440762
Median (Q2),0.1033086981278156
Q3 (75%),0.1086086405288261
Maximum (Q4),0.1349124216386874
IQR (Q3 - Q1),0.012161659484749898
Lower Bound,0.07820449181695135
Upper Bound,0.12685112975595095
Outliers,0.1349124216386874
