Metric,Value
Minimum (Q0),0.09905577236236
Q1 (25%),0.13696648000139014
Median (Q2),0.1485425658470037
Q3 (75%),0.16159783434697192
Maximum (Q4),0.2539495397247756
IQR (Q3 - Q1),0.02463135434558178
Lower Bound,0.10001944848301747
Upper Bound,0.1985448658653446
Outliers,"0.2003730791911451, 0.09905577236236, 0.2539495397247756, 0.2007543097950365"
