Metric,Value
Minimum (Q0),0.0310138848371545
Q1 (25%),0.03839817765524465
Median (Q2),0.044766517894437
Q3 (75%),0.0507968726311083
Maximum (Q4),0.0613218670908017
IQR (Q3 - Q1),0.012398694975863649
Lower Bound,0.019800135191449176
Upper Bound,0.06939491509490377
Outliers,None
