Metric,Value
Minimum (Q0),0.0467145577239623
Q1 (25%),0.053474880506262853
Median (Q2),0.0587544938728522
Q3 (75%),0.06377300811307346
Maximum (Q4),0.0737629244740375
IQR (Q3 - Q1),0.010298127606810606
Lower Bound,0.038027689096046945
Upper Bound,0.07922019952328938
Outliers,None
