Metric,Value
Minimum (Q0),0.035808874490365
Q1 (25%),0.04732551780295037
Median (Q2),0.05412820300045995
Q3 (75%),0.061676132112221074
Maximum (Q4),0.1270696100868731
IQR (Q3 - Q1),0.014350614309270704
Lower Bound,0.025799596339044314
Upper Bound,0.08320205357612713
Outliers,"0.0941379013728176, 0.1270696100868731, 0.0892693768477146, 0.0894953096352996"
