Metric,Value
Minimum (Q0),0.0222974929329389
Q1 (25%),0.02628263511095235
Median (Q2),0.0286548687069969
Q3 (75%),0.03245912584510285
Maximum (Q4),0.0759434680834469
IQR (Q3 - Q1),0.006176490734150497
Lower Bound,0.017017899009726604
Upper Bound,0.04172386194632859
Outliers,"0.0759434680834469, 0.0503068404011657"
