Metric,Value
Minimum (Q0),0.0222974929329389
Q1 (25%),0.030205412078021
Median (Q2),0.03516394775572465
Q3 (75%),0.038939628938511876
Maximum (Q4),0.0759434680834469
IQR (Q3 - Q1),0.008734216860490876
Lower Bound,0.017104086787284686
Upper Bound,0.05204095422924819
Outliers,"0.0520443664949993, 0.0626625706698452, 0.0553103617223093, 0.0575959515704537, 0.0525203766056053, 0.0582988198654387, 0.0759434680834469, 0.0598838417528415"
