Metric,Value
Minimum (Q0),0.158186286996232
Q1 (25%),0.18008004871807254
Median (Q2),0.1898539597222704
Q3 (75%),0.197578728833827
Maximum (Q4),0.2098873645885593
IQR (Q3 - Q1),0.01749868011575445
Lower Bound,0.15383202854444086
Upper Bound,0.22382674900745866
Outliers,None
