Metric,Value
Minimum (Q0),0.128789123363353
Q1 (25%),0.17623251154880146
Median (Q2),0.18946000151981562
Q3 (75%),0.20323914448526187
Maximum (Q4),2.531688288598758
IQR (Q3 - Q1),0.027006632936460412
Lower Bound,0.13572256214411083
Upper Bound,0.24374909388995247
Outliers,"2.531688288598758, 0.128789123363353"
