Metric,Value
Minimum (Q0),0.2081424019005001
Q1 (25%),0.25232452540204153
Median (Q2),0.27465423233672215
Q3 (75%),0.3093793480951702
Maximum (Q4),2.8720105882576585
IQR (Q3 - Q1),0.05705482269312867
Lower Bound,0.16674229136234853
Upper Bound,0.3949615821348632
Outliers,2.8720105882576585
