Metric,Value
Minimum (Q0),0.0730198946705689
Q1 (25%),0.14011838350647704
Median (Q2),0.182121447034963
Q3 (75%),0.21623518271601394
Maximum (Q4),0.3491511004921178
IQR (Q3 - Q1),0.0761167992095369
Lower Bound,0.02594318469217169
Upper Bound,0.3304103815303193
Outliers,"0.3491511004921178, 0.3338636204148071"
