Metric,Value
Minimum (Q0),0.0769129676448642
Q1 (25%),0.1069064048206857
Median (Q2),0.1370198428501946
Q3 (75%),0.1653125623963615
Maximum (Q4),0.2592353422810623
IQR (Q3 - Q1),0.0584061575756758
Lower Bound,0.019297168457171998
Upper Bound,0.2529217987598752
Outliers,0.2592353422810623
