Metric,Value
Minimum (Q0),0.1133786271946651
Q1 (25%),0.1467471528090826
Median (Q2),0.2222478651151946
Q3 (75%),0.2598593795120467
Maximum (Q4),0.3010193212050441
IQR (Q3 - Q1),0.11311222670296409
Lower Bound,-0.022921187245363545
Upper Bound,0.4295277195664928
Outliers,None
