Metric,Value
Minimum (Q0),0.4009777659180578
Q1 (25%),0.5563103123211777
Median (Q2),0.7953843098246192
Q3 (75%),0.8880840220602435
Maximum (Q4),1.104364387310658
IQR (Q3 - Q1),0.33177370973906584
Lower Bound,0.058649747712578915
Upper Bound,1.3857445866688423
Outliers,None
