Metric,Value
Minimum (Q0),0.2215413907580029
Q1 (25%),0.3427447472308712
Median (Q2),0.4060551025998898
Q3 (75%),0.5405921726616201
Maximum (Q4),0.9453898405429292
IQR (Q3 - Q1),0.19784742543074885
Lower Bound,0.04597360908474796
Upper Bound,0.8373633108077434
Outliers,0.9453898405429292
