Metric,Value
Minimum (Q0),0.1834819374396536
Q1 (25%),0.2365799117289321
Median (Q2),0.3313044736819839
Q3 (75%),0.42125624813343776
Maximum (Q4),0.6560087215059016
IQR (Q3 - Q1),0.18467633640450565
Lower Bound,-0.04043459287782636
Upper Bound,0.6982707527401962
Outliers,None
