Estacao,Periodo,DOY,DataReferencia,RMSE_E,RMSE_N,RMSE_U
BRAZ,INVERNO,208,2020-07-29,0.25490805903793873,0.3271512618946136,0.06405863005037393
BRAZ,INVERNO,186,2020-07-01,0.35992588010773613,0.1986494051844024,0.17661024670234857
BRAZ,INVERNO,195,2020-07-15,0.38814641726114246,0.35552189394902045,0.14137733668308416
BRAZ,INVERNO,199,2020-07-15,0.2656318831584314,0.31509609874038436,0.1256552872430626
BRAZ,INVERNO,194,2020-07-15,0.47695804265962166,0.30021774274388224,0.1331634514442683
BRAZ,INVERNO,213,2020-07-29,0.37754695986499065,0.31660039485991015,0.1118950804932649
BRAZ,INVERNO,190,2020-07-08,0.3882401454358463,0.1293302398395338,0.22318658626604718
BRAZ,INVERNO,211,2020-07-29,0.2268599262192214,0.3418139774586425,0.13516295669778972
BRAZ,INVERNO,197,2020-07-15,0.7552492866771142,0.5381624121415081,0.35208420536079316
BRAZ,INVERNO,191,2020-07-08,0.1829513388172009,0.16788355730843804,0.16676683644222623
BRAZ,INVERNO,200,2020-07-15,0.21878765846257703,0.19138457442615497,0.0992627781511236
BRAZ,INVERNO,189,2020-07-08,0.3614656637665475,0.40925937734029183,0.3337055547219548
BRAZ,INVERNO,192,2020-07-08,0.2191039882737029,0.12515378215862477,0.37306213005508787
BRAZ,INVERNO,184,2020-07-01,0.1616769694815483,0.21955497526846773,0.12988054024897316
BRAZ,INVERNO,205,2020-07-22,0.29994093136688355,0.14953474880823284,0.15556136675094873
BRAZ,INVERNO,212,2020-07-29,0.24979173665134502,0.2286417347455532,0.1421501579299922
BRAZ,INVERNO,188,2020-07-08,0.34297661456598955,0.47162292010117357,0.25913378453297403
BRAZ,INVERNO,209,2020-07-29,0.32021156304260784,0.37552495846965656,0.13636016335711493
BRAZ,INVERNO,198,2020-07-15,0.302489123118167,0.259555168313812,0.08673276059452747
BRAZ,INVERNO,201,2020-07-22,0.4383223815961062,0.46867484741411025,0.18628122380037418
CUIB,INVERNO,195,2020-07-15,0.6477262662346095,0.30216132527079925,0.07120586484939986
CUIB,INVERNO,208,2020-07-29,0.3429183970720654,0.23065038753106357,0.09135550751589953
CUIB,INVERNO,197,2020-07-15,0.7740729416210278,0.41729557062323147,0.08972863817265693
CUIB,INVERNO,213,2020-07-29,0.2877394573035635,0.18879715906943564,0.14435222179881163
CUIB,INVERNO,202,2020-07-22,0.6697909010117589,0.20618135760647266,0.08637875395616873
CUIB,INVERNO,190,2020-07-08,0.3834616392718881,0.3354860185074291,0.06491417674489029
CUIB,INVERNO,189,2020-07-08,0.35819799661289176,0.12172511720000306,0.09434637483958286
CUIB,INVERNO,200,2020-07-15,0.3911539390979232,0.2435222434862412,0.08716651600425232
CUIB,INVERNO,206,2020-07-22,0.5009698971361812,0.12976860057243988,0.10313054924392873
CUIB,INVERNO,210,2020-07-29,0.2064623268883376,0.2741569410907216,0.11591435965548719
CUIB,INVERNO,185,2020-07-01,0.2897128630482171,0.17458319735494782,0.08049215354573755
CUIB,INVERNO,196,2020-07-15,0.6758891988453904,0.4082526393728454,0.12463766858246605
CUIB,INVERNO,203,2020-07-22,0.6070217508316454,0.28925259740004333,0.07773258357347046
CUIB,INVERNO,205,2020-07-22,0.4774598335445826,0.16813147060067485,0.08319922647024634
CUIB,INVERNO,201,2020-07-22,0.5566987466211729,0.20053439724687364,0.10399034349956576
CUIB,INVERNO,209,2020-07-29,0.5202878093495052,0.27417385507098235,0.1503631104045661
CUIB,INVERNO,193,2020-07-08,0.4667596327496679,0.2566637230974321,0.1399413271730632
CUIB,INVERNO,211,2020-07-29,0.20918223180779152,0.2686777994467906,0.16009298621989143
CUIB,INVERNO,183,2020-07-01,0.18241263861402063,0.3474556495570108,0.13588204993591105
CUIB,INVERNO,188,2020-07-08,0.3046718825076731,0.1263676567801335,0.05532526025260535
CUIB,INVERNO,191,2020-07-08,0.3743528095163055,0.2200279888325766,0.09601136849653566
CUIB,INVERNO,192,2020-07-08,0.3361213803873525,0.1804339556734268,0.08170603170108509
CUIB,INVERNO,187,2020-07-08,0.28519437931159025,0.20540087509371516,0.07068816547780726
CUIB,INVERNO,207,2020-07-22,0.4023883536017604,0.18088051137251182,0.08545670071374241
CUIB,INVERNO,186,2020-07-01,0.1610462468119234,0.10842770712562211,0.09369974684334724
CUIB,INVERNO,194,2020-07-15,0.6133955547097035,0.25897032905768336,0.06284869209356922
CUIB,INVERNO,198,2020-07-15,0.39268055948236064,0.220683878930826,0.10101427709895928
CUIB,INVERNO,212,2020-07-29,0.16314187203289585,0.2773633677351748,0.18020074295666322
CUIB,INVERNO,199,2020-07-15,0.30749858425920457,0.17299192392800503,0.13743713437137708
CUIB,INVERNO,184,2020-07-01,0.2558746823073882,0.2949279777760994,0.08956328036011345
CUIB,INVERNO,204,2020-07-22,0.4193597484040192,0.13401431917527779,0.118968315100178
UFPR,INVERNO,212,2020-07-29,0.17583957388392513,0.4937554957715296,0.15715872746288762
UFPR,INVERNO,205,2020-07-22,0.21208996634049473,0.13154824460293443,0.13917498316378032
UFPR,INVERNO,197,2020-07-15,0.37296079332116744,0.33220120985643736,0.19041336929157962
UFPR,INVERNO,206,2020-07-22,0.17850664325110774,0.24655700891246007,0.0865030681121287
UFPR,INVERNO,184,2020-07-01,0.19292132583466573,0.28366750707761207,0.338260908308837
UFPR,INVERNO,211,2020-07-29,0.4406880490457409,0.6413114456549972,0.2727188699062549
UFPR,INVERNO,189,2020-07-08,0.14840163771496975,0.09658846152614001,0.08231419618115979
UFPR,INVERNO,185,2020-07-01,0.23981030154422286,0.15760529568388584,0.3176013706182081
UFPR,INVERNO,187,2020-07-08,0.0907092933159221,0.16601827869207925,0.11710880271471129
UFPR,INVERNO,193,2020-07-08,0.08896550286857442,0.14757801381117222,0.15200587664521462
UFPR,INVERNO,186,2020-07-01,0.16859766408714372,0.2547725762557882,0.18408751539060872
UFPR,INVERNO,202,2020-07-22,0.24130892208150365,0.1411259040936245,0.14337153121842336
UFPR,INVERNO,203,2020-07-22,0.3061742826031238,0.2986824328962629,0.16522923105307744
UFPR,INVERNO,195,2020-07-15,0.1819176751807827,0.14845800545845964,0.1466957105197561
UFPR,INVERNO,210,2020-07-29,0.13050018266352884,0.30546538585606103,0.1151344437787303
UFPR,INVERNO,199,2020-07-15,0.326986365540599,0.20782675386652788,0.10251269406696624
UFPR,INVERNO,208,2020-07-29,0.12604245959677257,0.4168981865922259,0.14612470767849914
UFPR,INVERNO,192,2020-07-08,0.13822177467287897,0.20698479217506852,0.16350310912156651
UFPR,INVERNO,198,2020-07-15,0.24837901676841226,0.21614826290662237,0.1837748786521202
UFPR,INVERNO,188,2020-07-08,0.1327709939328239,0.09232792061299537,0.17453262823299842
UFPR,INVERNO,196,2020-07-15,0.274909797044534,0.11803598078822167,0.1318477473784344
UFPR,INVERNO,209,2020-07-29,0.20336643704756519,0.490909968936656,0.1662212352922844
UFPR,INVERNO,194,2020-07-15,0.10982487176817297,0.13795659640570873,0.09800228079026625
UFPR,INVERNO,201,2020-07-22,0.25904945624102704,0.15664064454307308,0.11045945263838673
UFPR,INVERNO,190,2020-07-08,0.17167173110927098,0.09168867903701113,0.07205961779261645
UFPR,INVERNO,207,2020-07-22,0.19006669710586133,0.3095421163590009,0.12859077365213706
UFPR,INVERNO,191,2020-07-08,0.22987037454194145,0.1642776062869663,0.09081602884981685
UFPR,INVERNO,183,2020-07-01,0.14372094007127145,0.16424588778349714,0.17670174213329748
UFPR,INVERNO,204,2020-07-22,0.15607294788778156,0.14756731423656583,0.09973307733908984
UFPR,INVERNO,200,2020-07-15,0.17492153038916952,0.1387128721462629,0.05844449520402232
UFPR,INVERNO,213,2020-07-29,0.15681467471301946,0.3740314991388022,0.17098833335350694
NAUS,INVERNO,212,2020-07-29,0.29963176284708476,0.2671605595556599,0.17669282993355745
NAUS,INVERNO,213,2020-07-29,0.2174779540210862,0.24135629522711585,0.13719170268394557
NAUS,INVERNO,203,2020-07-22,0.26671250118570067,0.30669313879400917,0.058862300327047014
NAUS,INVERNO,193,2020-07-08,0.3700480339778985,0.2502005491725806,0.14813408100192643
NAUS,INVERNO,186,2020-07-01,0.22474612999371912,0.14903811409910067,0.13555035007260788
NAUS,INVERNO,202,2020-07-22,0.17800795151623222,0.08754540571128083,0.06331762033420082
NAUS,INVERNO,185,2020-07-01,0.2777309150044084,0.16966317758272725,0.1939338728415455
NAUS,INVERNO,206,2020-07-22,0.2091889873616869,0.1311717416001182,0.17456820840735626
NAUS,INVERNO,205,2020-07-22,0.2881952901837246,0.14571682329204858,0.07373868797438918
NAUS,INVERNO,201,2020-07-22,0.3224528669080894,0.22433697290927218,0.1695104019916953
NAUS,INVERNO,195,2020-07-15,0.09661815448442808,0.2766935905100021,0.13385854700090688
NAUS,INVERNO,204,2020-07-22,0.29621723252419296,0.16484378308647576,0.05476750222113376
NAUS,INVERNO,189,2020-07-08,0.20697593011119814,0.1845455851537057,0.09299447979487685
NAUS,INVERNO,198,2020-07-15,0.2638824733763164,0.29130299368233104,0.1297144273586812
NAUS,INVERNO,192,2020-07-08,0.3536686464865252,0.4075383975738851,0.14024133487374132
NAUS,INVERNO,191,2020-07-08,0.3347408829714125,0.3087432305510249,0.1625004515327457
NAUS,INVERNO,210,2020-07-29,0.28026200366160575,0.3976746206224104,0.11164797283984564
NAUS,INVERNO,200,2020-07-15,0.4397526311471419,0.2282611811157897,0.15871417759373596
NAUS,INVERNO,183,2020-07-01,0.25817397762457067,0.40370708657972787,0.14691594793832263
NAUS,INVERNO,207,2020-07-22,0.23963300237356452,0.17698022139999756,0.07071401340167037
NAUS,INVERNO,196,2020-07-15,0.2302698649690718,0.25892072553272766,0.0723465339822257
NAUS,INVERNO,190,2020-07-08,0.11660251042765454,0.16209244176395798,0.13970406590276893
NAUS,INVERNO,208,2020-07-29,0.23033907832423345,0.278036502385523,0.11757818638518383
NAUS,INVERNO,187,2020-07-08,0.24334693751148373,0.3354905681505999,0.17408311526344172
NAUS,INVERNO,199,2020-07-15,0.29814648242735725,0.33434308581611766,0.06517772234361063
NAUS,INVERNO,209,2020-07-29,0.1992473060634664,0.3070697342519862,0.11812475754909948
NAUS,INVERNO,184,2020-07-01,0.13359260177676663,0.18557266090977392,0.2517356821544922
NAUS,INVERNO,197,2020-07-15,0.25434092422033905,0.20142515355625876,0.12387842416829507
NAUS,INVERNO,211,2020-07-29,0.3896669312857474,0.3041692339316359,0.08196011783761079
NAUS,INVERNO,188,2020-07-08,0.16182531166994782,0.18889666116902865,0.09576022343014229
NAUS,INVERNO,194,2020-07-15,0.2319072989877983,0.19131214341123842,0.08390792945388036
POAL,INVERNO,200,2020-07-15,0.20458789504925473,0.15142374929887056,0.1213522465314289
POAL,INVERNO,183,2020-07-01,0.11921985235297121,0.18926466456069177,0.11214378731576473
POAL,INVERNO,205,2020-07-22,0.23239608356551442,0.11594190793770355,0.13177024434544554
POAL,INVERNO,185,2020-07-01,0.19745690945991343,0.277938394338972,0.1804928773372253
POAL,INVERNO,189,2020-07-08,0.19726796374474193,0.4944649660156764,0.26237518012909294
POAL,INVERNO,184,2020-07-01,0.2002103274409349,0.18721912556879278,0.10566164678711905
POAL,INVERNO,207,2020-07-22,0.36163190656030414,0.6350247328966375,0.43016487963381433
POAL,INVERNO,209,2020-07-29,0.11238357621846674,0.3488548490320387,0.2912947450782622
POAL,INVERNO,206,2020-07-22,0.23528544891476588,0.403906899514362,0.08742569467803893
POAL,INVERNO,187,2020-07-08,0.2358712569137941,0.1999533796991339,0.07127740027756775
POAL,INVERNO,203,2020-07-22,0.2909403469663238,0.14634306234576974,0.1778441958418067
POAL,INVERNO,210,2020-07-29,0.19540925466677397,0.44694659365009337,0.23127145197032864
POAL,INVERNO,202,2020-07-22,0.22749319279774974,0.32075629859823135,0.20919615746780765
POAL,INVERNO,193,2020-07-08,0.3072294197617544,0.13057869553844867,0.09617456195162635
POAL,INVERNO,204,2020-07-22,0.3823860782871387,0.15888286966470547,0.1165602615749879
POAL,INVERNO,192,2020-07-08,0.17532573166829754,0.16736953403566548,0.1436059381075809
POAL,INVERNO,211,2020-07-29,0.2124846986353289,0.3320111556801927,0.17146123441798897
