Metric,Value
Minimum (Q0),0.0487470773553836
Q1 (25%),0.07570586667345561
Median (Q2),0.1012314632577118
Q3 (75%),0.1223947728293401
Maximum (Q4),0.1758784115199557
IQR (Q3 - Q1),0.04668890615588449
Lower Bound,0.005672507439628882
Upper Bound,0.19242813206316683
Outliers,None
