Metric,Value
Minimum (Q0),0.1704984937776409
Q1 (25%),0.3311966768084913
Median (Q2),0.3694051148580656
Q3 (75%),0.4764695392185566
Maximum (Q4),0.7477831703077038
IQR (Q3 - Q1),0.14527286241006532
Lower Bound,0.11328738319339332
Upper Bound,0.6943788328336546
Outliers,0.7477831703077038
