Metric,Value
Minimum (Q0),0.2313882111786525
Q1 (25%),0.32548150086711114
Median (Q2),0.3721955120505989
Q3 (75%),0.4626244564472743
Maximum (Q4),0.9454460895294938
IQR (Q3 - Q1),0.13714295558016315
Lower Bound,0.11976706749686641
Upper Bound,0.668338889817519
Outliers,"0.9454460895294938, 0.6942524864999736, 0.766676939237055, 0.6795435144177181, 0.6758892017127988"
