Metric,Value
Minimum (Q0),0.0469761287394988
Q1 (25%),0.05994745926250465
Median (Q2),0.0635860726408635
Q3 (75%),0.0684078245369121
Maximum (Q4),0.1070787193692915
IQR (Q3 - Q1),0.008460365274407453
Lower Bound,0.04725691135089347
Upper Bound,0.08109837244852328
Outliers,"0.0469761287394988, 0.1070787193692915"
