Metric,Value
Minimum (Q0),0.0273266908841794
Q1 (25%),0.034653221810801854
Median (Q2),0.0367696909818442
Q3 (75%),0.039908249836547297
Maximum (Q4),0.0523812070045418
IQR (Q3 - Q1),0.005255028025745442
Lower Bound,0.02677067977218369
Upper Bound,0.04779079187516546
Outliers,"0.0523812070045418, 0.0485252027016205, 0.0501700684470335"
