Metric,Value
Minimum (Q0),0.092293880208738
Q1 (25%),0.10237644923298925
Median (Q2),0.1091434098701352
Q3 (75%),0.1143703928057737
Maximum (Q4),0.1527378479250832
IQR (Q3 - Q1),0.011993943572784452
Lower Bound,0.08438553387381256
Upper Bound,0.13236130816495037
Outliers,"0.1527378479250832, 0.1367565564031596, 0.1372039726430817, 0.1425387796442143"
