Metric,Value
Minimum (Q0),0.2091551241450119
Q1 (25%),0.23468435157706
Median (Q2),0.2492247426583323
Q3 (75%),0.26289963391967097
Maximum (Q4),0.4393768076193785
IQR (Q3 - Q1),0.028215282342610976
Lower Bound,0.19236142806314355
Upper Bound,0.30522255743358745
Outliers,"0.3187020934717924, 0.3678332800892883, 0.3587209812014129, 0.4393768076193785"
