Metric,Value
Minimum (Q0),0.0296116262497927
Q1 (25%),0.032804523635586696
Median (Q2),0.0359772754891237
Q3 (75%),0.0386759582396206
Maximum (Q4),0.0520642197946187
IQR (Q3 - Q1),0.005871434604033901
Lower Bound,0.023997371729535845
Upper Bound,0.04748311014567145
Outliers,0.0520642197946187
