Metric,Value
Minimum (Q0),0.1023712374912575
Q1 (25%),0.12405185535496145
Median (Q2),0.1280670851868327
Q3 (75%),0.13414187085686324
Maximum (Q4),0.1434945051615947
IQR (Q3 - Q1),0.010090015501901792
Lower Bound,0.10891683210210876
Upper Bound,0.14927689410971592
Outliers,0.1023712374912575
