Metric,Value
Minimum (Q0),0.0301883062899187
Q1 (25%),0.0348719992521982
Median (Q2),0.0444617673029411
Q3 (75%),0.050494273538269505
Maximum (Q4),0.064315365317368
IQR (Q3 - Q1),0.015622274286071304
Lower Bound,0.011438587823091245
Upper Bound,0.07392768496737646
Outliers,None
