Metric,Value
Minimum (Q0),0.0951711160335281
Q1 (25%),0.17404909469862456
Median (Q2),0.2082518162722389
Q3 (75%),0.30018103029853843
Maximum (Q4),0.5931436417879711
IQR (Q3 - Q1),0.12613193559991387
Lower Bound,-0.015148808701246241
Upper Bound,0.48937893369840924
Outliers,0.5931436417879711
