Metric,Value
Minimum (Q0),0.0746435534396038
Q1 (25%),0.11914082886105905
Median (Q2),0.1671720120011839
Q3 (75%),0.2139366368482479
Maximum (Q4),0.5695061110426318
IQR (Q3 - Q1),0.09479580798718885
Lower Bound,-0.02305288311972424
Upper Bound,0.35613034882903116
Outliers,"0.4751781621176927, 0.5695061110426318"
