Metric,Value
Minimum (Q0),0.07601904980726382
Q1 (25%),0.1060449332289727
Median (Q2),0.1390957926669359
Q3 (75%),0.21026449113388324
Maximum (Q4),0.40854148092615433
IQR (Q3 - Q1),0.10421955790491054
Lower Bound,-0.05028440362839311
Upper Bound,0.36659382799124907
Outliers,0.40854148092615433
