Metric,Value
Minimum (Q0),0.0923822822033073
Q1 (25%),0.14088774195728082
Median (Q2),0.1978171354046846
Q3 (75%),0.26923612694520427
Maximum (Q4),0.470599871206143
IQR (Q3 - Q1),0.12834838498792345
Lower Bound,-0.05163483552460435
Upper Bound,0.46175870442708944
Outliers,0.470599871206143
