Estacao,Periodo,DOY,DataReferencia,RMSE_E,RMSE_N,RMSE_U,RMSE_Planimetrico
BRAZ,VERAO,2,2020-01-01,0.3047529684995187,0.08887000779887573,0.2612808314085546,0.31744645232769714
BRAZ,VERAO,31,2020-01-29,0.2177190130908849,0.17720982500494165,0.7753771173054022,0.2807220880863331
BRAZ,VERAO,26,2020-01-29,0.3552901640308991,0.12101673272677604,0.7607493245602615,0.37533471762810205
BRAZ,VERAO,16,2020-01-15,,,,
BRAZ,VERAO,6,2020-01-08,0.32820853213510004,0.09982424449352495,0.36987360725332835,0.3430535240381303
BRAZ,VERAO,13,2020-01-15,,,,
BRAZ,VERAO,9,2020-01-08,0.11285799642938697,0.16092991578377336,0.36308034856818866,0.19655880838117612
BRAZ,VERAO,27,2020-01-29,0.23329310804082878,0.19639006123259872,0.7775724167336842,0.3049503736844631
BRAZ,VERAO,29,2020-01-29,0.3559399794328812,0.25179503374776335,1.231171105652263,0.4359977155659387
BRAZ,VERAO,26,2020-01-29,,,,
BRAZ,VERAO,24,2020-01-22,0.316732365697182,0.2611270455721312,0.965593956390634,0.4104957069317087
BRAZ,VERAO,2,2020-01-01,,,,
BRAZ,VERAO,18,2020-01-15,0.23180597201527853,0.24387755780859188,0.8751136580051182,0.3364673414532697
BRAZ,VERAO,10,2020-01-08,0.15680185098319013,0.28471181301915044,0.6919236063464183,0.3250348242025864
BRAZ,VERAO,1,2020-01-01,,,,
BRAZ,VERAO,11,2020-01-08,,,,
BRAZ,VERAO,8,2020-01-08,0.15228646216982356,0.22384957777389194,0.29704323673500005,0.27073935810988176
BRAZ,VERAO,30,2020-01-29,,,,
BRAZ,VERAO,27,2020-01-29,,,,
BRAZ,VERAO,15,2020-01-15,,,,
BRAZ,VERAO,31,2020-01-29,,,,
BRAZ,VERAO,7,2020-01-08,,,,
BRAZ,VERAO,8,2020-01-08,,,,
BRAZ,VERAO,25,2020-01-22,0.10521958181186368,0.17265523220335716,0.5297588957793578,0.20219047851928798
BRAZ,VERAO,14,2020-01-15,,,,
CUIB,VERAO,24,2020-01-22,,,,
CUIB,VERAO,23,2020-01-22,0.366124992641538,0.16899337981431226,0.3489118335820072,0.4032446808797739
CUIB,VERAO,21,2020-01-22,0.2211509290599525,0.17471377140199407,1.3995639761426457,0.28183795936954337
CUIB,VERAO,29,2020-01-29,,,,
CUIB,VERAO,4,2020-01-01,0.39542828385067363,0.10096610038747938,0.36067801179947495,0.4081147891176494
CUIB,VERAO,15,2020-01-15,0.20567139445020333,0.1697062848748919,0.4833650155599373,0.26664760569172397
CUIB,VERAO,16,2020-01-15,0.22809672441172482,0.17401114393520775,0.23374020390250988,0.2868936979109125
CUIB,VERAO,2,2020-01-01,0.3959844737327273,0.08185240132012496,0.34064819246010686,0.4043556838221219
CUIB,VERAO,5,2020-01-08,0.2863140921876774,0.15171267601073735,0.33255969480246883,0.3240254549377144
CUIB,VERAO,11,2020-01-08,,,,
CUIB,VERAO,12,2020-01-15,0.13003877452052304,0.1069057411202772,0.27535463069442073,0.1683416774398876
CUIB,VERAO,7,2020-01-08,0.33024299886302616,0.11822556980962995,0.48637752736737944,0.3507673355015492
CUIB,VERAO,8,2020-01-08,,,,
CUIB,VERAO,31,2020-01-29,0.17796277307982344,0.20177020325113162,0.47999844986082724,0.26903896283301365
CUIB,VERAO,25,2020-01-22,0.28853532395174303,0.166537050926198,0.2748448831882699,0.3331474485856561
CUIB,VERAO,1,2020-01-01,0.3116809913025534,0.17265003791040193,0.24750481475473032,0.35630475148362195
CUIB,VERAO,14,2020-01-15,0.15775957187454454,0.14370026597509072,0.19165879817350415,0.21339599096363407
CUIB,VERAO,17,2020-01-15,0.18954240972670713,0.09601122197846916,0.6996551530240782,0.21247230367934028
CUIB,VERAO,9,2020-01-08,,,,
CUIB,VERAO,22,2020-01-22,,,,
CUIB,VERAO,1,2020-01-01,,,,
CUIB,VERAO,20,2020-01-22,,,,
CUIB,VERAO,24,2020-01-22,0.17900102771333318,0.1123479244764035,0.2559144827979141,0.21133722827884618
CUIB,VERAO,25,2020-01-22,,,,
CUIB,VERAO,22,2020-01-22,0.3513738778759798,0.11457799128195968,0.33038035596623405,0.36958316809591424
CUIB,VERAO,26,2020-01-29,,,,
CUIB,VERAO,4,2020-01-01,,,,
CUIB,VERAO,18,2020-01-15,,,,
CUIB,VERAO,27,2020-01-29,0.21294799200432663,0.1416129207232785,0.5660443941872133,0.255736322438664
CUIB,VERAO,6,2020-01-08,0.308119718118424,0.09788194730125975,0.3663125564657273,0.32329342136960293
CUIB,VERAO,8,2020-01-08,0.254428012356002,0.15536979847128937,0.45782611894649855,0.29811639966368
CUIB,VERAO,11,2020-01-08,0.2930594513956355,0.09601513367464826,0.3413674558247895,0.30838733428412946
CUIB,VERAO,30,2020-01-29,0.11967075132297345,0.15151951253371115,0.5066425717605955,0.19307835559859735
CUIB,VERAO,10,2020-01-08,,,,
CUIB,VERAO,6,2020-01-08,,,,
CUIB,VERAO,28,2020-01-29,0.3228289727043933,0.26250550009536,1.238107392080034,0.41608614876932515
CUIB,VERAO,13,2020-01-15,,,,
CUIB,VERAO,5,2020-01-08,,,,
CUIB,VERAO,2,2020-01-01,,,,
CUIB,VERAO,20,2020-01-22,0.21746853304120686,0.24325552614749546,1.2588892950976003,0.3262909956838977
CUIB,VERAO,10,2020-01-08,0.18141283699696886,0.1670187197227907,0.46177858088678114,0.24658846316307848
CUIB,VERAO,21,2020-01-22,,,,
CUIB,VERAO,9,2020-01-08,0.37710091906089316,0.0731620467742524,0.5010123993729931,0.38413251391254055
CUIB,VERAO,12,2020-01-15,,,,
CUIB,VERAO,28,2020-01-29,,,,
CUIB,VERAO,3,2020-01-01,,,,
CUIB,VERAO,30,2020-01-29,,,,
