Metric,Value
Minimum (Q0),0.0795496683520406
Q1 (25%),0.1351229270291292
Median (Q2),0.17409043921962858
Q3 (75%),0.20258687929432395
Maximum (Q4),0.35673549912291785
IQR (Q3 - Q1),0.06746395226519475
Lower Bound,0.03392699863133708
Upper Bound,0.3037828076921161
Outliers,"0.3369268627796667, 0.35673549912291785, 0.33256017726552717"
