Metric,Value
Minimum (Q0),0.1305261771950719
Q1 (25%),0.20195578713917606
Median (Q2),0.2631794428058325
Q3 (75%),0.3680136673641256
Maximum (Q4),0.7551906876891429
IQR (Q3 - Q1),0.16605788022494955
Lower Bound,-0.04713103319824827
Upper Bound,0.6171004877015499
Outliers,0.7551906876891429
