Metric,Value
Minimum (Q0),0.16735216491623003
Q1 (25%),0.2465065434393071
Median (Q2),0.29161447086091735
Q3 (75%),0.34938935724332126
Maximum (Q4),0.5488992151540344
IQR (Q3 - Q1),0.10288281380401415
Lower Bound,0.09218232273328589
Upper Bound,0.5037135779493425
Outliers,"0.5171554129827042, 0.5096649446347633, 0.5488992151540344"
