Metric,Value
Minimum (Q0),0.06096045620628011
Q1 (25%),0.1651825384550295
Median (Q2),0.19336717387601632
Q3 (75%),0.2812428143006267
Maximum (Q4),0.3667300099232229
IQR (Q3 - Q1),0.1160602758455972
Lower Bound,-0.008907875313366287
Upper Bound,0.4553332280690225
Outliers,None
