Metric,Value
Minimum (Q0),0.17822070059614425
Q1 (25%),0.34621953410790607
Median (Q2),0.4494058386791561
Q3 (75%),0.5417144813566018
Maximum (Q4),0.9437741546224554
IQR (Q3 - Q1),0.19549494724869576
Lower Bound,0.05297711323486243
Upper Bound,0.8349569022296455
Outliers,"0.9245422341921702, 0.9437741546224554"
