Metric,Value
Minimum (Q0),0.1705801377580023
Q1 (25%),0.2613381332745472
Median (Q2),0.3656421936434448
Q3 (75%),0.4719779395653285
Maximum (Q4),0.7148207326223871
IQR (Q3 - Q1),0.21063980629078133
Lower Bound,-0.05462157616162483
Upper Bound,0.7879376490015005
Outliers,None
