Metric,Value
Minimum (Q0),0.2803066264893021
Q1 (25%),0.3749028853145845
Median (Q2),0.5210012363952492
Q3 (75%),0.5974044982618834
Maximum (Q4),0.9291887690274936
IQR (Q3 - Q1),0.22250161294729887
Lower Bound,0.04115046589363619
Upper Bound,0.9311569176828316
Outliers,None
