Metric,Value
Minimum (Q0),0.1316333260455732
Q1 (25%),0.1873352954656795
Median (Q2),0.2468314660062703
Q3 (75%),0.3075649074275476
Maximum (Q4),0.5534024823942354
IQR (Q3 - Q1),0.1202296119618681
Lower Bound,0.006990877522877359
Upper Bound,0.48790932537034976
Outliers,"0.5274805729731047, 0.5534024823942354"
