Metric,Value
Minimum (Q0),0.2204514764300466
Q1 (25%),0.2722941963004441
Median (Q2),0.2984982950162854
Q3 (75%),0.33671507478929696
Maximum (Q4),2.237756389236392
IQR (Q3 - Q1),0.06442087848885286
Lower Bound,0.1756628785671648
Upper Bound,0.43334639252257623
Outliers,2.237756389236392
