Metric,Value
Minimum (Q0),0.17389457851803863
Q1 (25%),0.22276336459910012
Median (Q2),0.24492149856466944
Q3 (75%),0.2737800097030728
Maximum (Q4),2.853079129060187
IQR (Q3 - Q1),0.05101664510397269
Lower Bound,0.14623839694314109
Upper Bound,0.3503049773590319
Outliers,2.853079129060187
