Metric,Value
Minimum (Q0),0.09184012531212447
Q1 (25%),0.11737406162514581
Median (Q2),0.14161191978560725
Q3 (75%),0.16021161817300067
Maximum (Q4),2.834815389335905
IQR (Q3 - Q1),0.04283755654785486
Lower Bound,0.05311772680336353
Upper Bound,0.22446795299478295
Outliers,2.834815389335905
