Metric,Value
Minimum (Q0),0.10165269035758899
Q1 (25%),0.12283678042899668
Median (Q2),0.14698353381801466
Q3 (75%),0.16762728994015824
Maximum (Q4),5.709769114782058
IQR (Q3 - Q1),0.044790509511161564
Lower Bound,0.05565101616225433
Upper Bound,0.23481305420690057
Outliers,"0.24518543882050564, 0.24584613438643388, 5.709769114782058"
