Estacao,Periodo,DOY,DataReferencia,RMSE_E,RMSE_N,RMSE_U,RMSE_Planimetrico
BRAZ,VERAO,1,2020-01-01,0.11878193790046737,0.0999727603780806,0.28877115208211024,0.15525366852027558
BRAZ,VERAO,4,2020-01-01,0.0908634468439094,0.11335107916425369,0.29726683956386957,0.1452743374449075
BRAZ,VERAO,30,2020-01-29,0.2169282551774551,0.10446811053748205,0.31862171169904885,0.24077261890340987
BRAZ,VERAO,13,2020-01-15,0.08456633028481697,0.08873604938974064,0.2179678205746918,0.12257875296779308
BRAZ,VERAO,22,2020-01-22,0.17036273524906906,0.1100591000785115,0.3584334530673717,0.20282126878519474
BRAZ,VERAO,17,2020-01-15,0.10263610365037437,0.09457325282012326,0.2801964595172231,0.13956457258742042
BRAZ,VERAO,12,2020-01-15,0.11060789277955424,0.0916114491912998,0.25676499978505796,0.14362020598809722
BRAZ,VERAO,5,2020-01-08,0.10013367009763391,0.10970553539007766,0.2040575050628845,0.14853301445283254
BRAZ,VERAO,15,2020-01-15,0.13825387572031025,0.08763419274562176,0.244462803426199,0.16368838043631498
BRAZ,VERAO,11,2020-01-08,0.10974361989188398,0.07718497222783392,0.27943406429992157,0.1341684837984905
BRAZ,VERAO,19,2020-01-22,0.10666123189855825,0.0711713113203407,0.2852189025049028,0.12822626074706722
BRAZ,VERAO,7,2020-01-08,0.09651176187861038,0.10080368181138437,0.3178112656735804,0.1395560906863058
BRAZ,VERAO,21,2020-01-22,0.1366774135851853,0.09966524937400403,0.262722786148777,0.16915636942521023
BRAZ,VERAO,3,2020-01-01,0.10447825713862854,0.10741847870402789,0.32091747710851115,0.14984804230223725
BRAZ,VERAO,16,2020-01-15,0.11242703739427914,0.10449975761326497,0.2517532926126948,0.15349279487482717
BRAZ,VERAO,14,2020-01-15,0.11094402425528105,0.08294557879423634,0.2429371970251968,0.13852272578702476
BRAZ,VERAO,28,2020-01-29,0.14821723900286254,0.07659889108634955,0.26310851920202705,0.16684046287783463
BRAZ,VERAO,23,2020-01-22,0.1359343688107023,0.08651600474573198,0.2355676782112142,0.1611309147902027
BRAZ,VERAO,20,2020-01-22,0.17857014561243778,0.0823922155536203,0.23638022843663223,0.196661572473835
BRAZ,VERAO,2,2020-01-01,0.16478269448175134,0.1530674930622447,0.3539506940850035,0.2249066335905336
BRAZ,VERAO,31,2020-01-29,1.5899805929491848,0.6542038947195485,5.092822413046997,1.7193082974909613
BRAZ,VERAO,26,2020-01-29,0.16254024613744963,0.07655609124551628,0.2128705696697275,0.17966682142570042
BRAZ,VERAO,6,2020-01-08,0.14535901864306264,0.10950615083731503,0.2967008327237592,0.18199132224388892
BRAZ,VERAO,9,2020-01-08,0.10345564236543853,0.08497433125004208,0.27250344612336336,0.13387944916467726
BRAZ,VERAO,27,2020-01-29,0.1531290889794716,0.09385268016535593,0.22896457211338525,0.17960190273464124
BRAZ,VERAO,29,2020-01-29,0.1418970019917134,0.06670239853370774,0.2789971404621793,0.1567927585840172
BRAZ,VERAO,24,2020-01-22,0.164246607696997,0.07863818081241372,0.23771572233375446,0.1821013773189459
BRAZ,VERAO,18,2020-01-15,0.15571752017347065,0.0838572228042813,0.26994900925041304,0.17686147094667656
BRAZ,VERAO,10,2020-01-08,0.11557189876404021,0.10417118715681366,0.40534411560853817,0.15559080955373122
BRAZ,VERAO,8,2020-01-08,0.0967948102490788,0.08931445780263836,0.2181283599384869,0.1317053820606221
BRAZ,VERAO,25,2020-01-22,0.16881618697174403,0.06975576506916482,0.2506530713462916,0.18266026317747205
CUIB,VERAO,23,2020-01-22,0.13490603540794388,0.07664228221009685,0.3193048410603246,0.15515694574159913
CUIB,VERAO,21,2020-01-22,0.0887031961073784,0.05183459614391468,0.2562533551528799,0.1027379304690666
CUIB,VERAO,4,2020-01-01,0.06191003546735767,0.04671036054309943,0.3229960762413227,0.0775545632031786
CUIB,VERAO,15,2020-01-15,0.11330335666751268,0.042522145868150035,0.3072292972006368,0.1210197650029028
CUIB,VERAO,16,2020-01-15,0.089773117309513,0.05556927708638358,0.27892473063918877,0.10558009825422052
CUIB,VERAO,2,2020-01-01,0.06483101347515045,0.04848994921447588,0.26005415856407527,0.08095885055407834
CUIB,VERAO,5,2020-01-08,0.13844720060298715,0.06245115413843177,0.3533609904424069,0.15188078880498984
CUIB,VERAO,12,2020-01-15,0.08564441581982742,0.04910782507769925,0.2570999336035432,0.09872458885698847
CUIB,VERAO,7,2020-01-08,0.06435694100425854,0.04411725367987222,0.2497544279372661,0.07802658474955708
CUIB,VERAO,31,2020-01-29,1.642663705601706,0.4520687983352688,5.197377034564076,1.7037342070080714
CUIB,VERAO,25,2020-01-22,0.09971171417383154,0.0499471486629404,0.20627592539406261,0.11152194224923517
CUIB,VERAO,1,2020-01-01,0.0735360963173634,0.04374651583299611,0.23419040714045605,0.0855646837727057
CUIB,VERAO,14,2020-01-15,0.12309208031920557,0.04667511398226498,0.32407122382181125,0.1316443181552747
CUIB,VERAO,17,2020-01-15,0.11472764866470302,0.03522848911054529,0.17410890463346188,0.1200144983455888
CUIB,VERAO,24,2020-01-22,0.1170918939065357,0.07085832456054884,0.31392084640874945,0.13686275526288183
CUIB,VERAO,22,2020-01-22,0.12006012228786224,0.06264581706953745,0.26604508283299333,0.1354213105832549
CUIB,VERAO,27,2020-01-29,0.11536821383701908,0.07754160268346463,0.35674826580395236,0.13900548518193248
CUIB,VERAO,6,2020-01-08,0.17949936512133657,0.05351366182712804,0.28106744406406814,0.18730652439547088
