Estacao_,Mes_,Tempo_,grad_e_mean,grad_e_std,grad_e_min,grad_e_max,grad_n_mean,grad_n_std,grad_n_min,grad_n_max,m_h_mean,m_h_std,m_h_min,m_h_max,m_w_orig_mean,m_w_orig_std,m_w_orig_min,m_w_orig_max,m_w_mean,m_w_std,m_w_min,m_w_max,zhd_mean,zhd_std,zhd_min,zhd_max,zwd_mean,zwd_std,zwd_min,zwd_max,x_0_mean,x_0_std,x_0_min,x_0_max,x_1_mean,x_1_std,x_1_min,x_1_max,x_2_mean,x_2_std,x_2_min,x_2_max,tot_delay_mean,tot_delay_std,tot_delay_min,tot_delay_max,tot_delay_abs_<lambda>
BRAZ,VERAO,2020-01-16,0.00011497131504463313,0.00011216613685781539,-0.000174,0.000225,-0.000731525600551564,7.228744798616185e-05,-0.000881,-0.000598,2.5032180880597283,1.5264310029117971,1.003032,7.642393,2.527431319653095,1.5720337814337895,1.003036,7.951725,-9.948477756005515e-05,0.0014919099102821249,-0.006147,0.006195,2.0894607306226867,0.0017655532528448909,2.0874,2.0938,0.19325939783365992,0.021513518440615814,0.168,0.232685,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.719161133191814,3.4952024003571727,2.297746,17.753004,5.719161133191814
BRAZ,VERAO,2020-01-24,0.00010443735896661395,6.125219916755783e-05,-7e-05,0.000208,0.00026963668022956237,0.00010155386412029058,2e-05,0.000442,2.5021844757911196,1.5217759128617132,1.003253,7.644637,2.523739276096729,1.5622104480285293,1.003257,7.920177,3.130767043940229e-05,0.0005276699841749847,-0.003285,0.00309,2.0790399562907553,0.0014413076923351417,2.0768,2.0821,0.2903191509212701,0.006861482746718806,0.2796,0.3019,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.934799001154919,3.617197757243356,2.36847,18.24731,5.93479900115492
BRAZ,VERAO,2020-01-09,-0.0005820124040898057,0.00016441195181807146,-0.000844,-0.00026,-0.0003068056101926178,7.348416195413424e-05,-0.000527,-0.000182,2.491930285515567,1.528561314041517,1.002852,7.643565,2.515726987037726,1.5742480828943417,1.002856,7.930556,-8.561891978097922e-05,0.0013724574393144025,-0.006363,0.005869,2.089114253309234,0.0016222826445151275,2.086,2.0928,0.24052380701008275,0.00403525479894785,0.232312,0.2494,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.810643741029185,3.5707938679929927,2.335887,17.915994,5.8106437410291845
BRAZ,VERAO,2020-01-20,-0.00019497975758868272,0.00018470840803885214,-0.000449,0.000162,-0.0003708261178645056,0.00014196901700838248,-0.000572,-0.000125,2.498535939610436,1.5207696335236576,1.003138,7.642991,2.5203866490189806,1.5618869329562903,1.003142,7.914891,-7.619750124404634e-05,0.0009307344680535865,-0.00436,0.004312,2.0850372250479845,0.0027970922964651035,2.0806,2.0898,0.26343817141181486,0.008003157609130021,0.246,0.285181,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.874001594467548,3.5839492077779482,2.356368,18.136691,5.874001594467548
BRAZ,VERAO,2020-01-23,-7.153771388972796e-05,8.877861032830766e-05,-0.00031,2.1e-05,8.68201460580323e-05,7.464194067598832e-05,-9e-06,0.000223,2.501150834201034,1.520380740647759,1.003225,7.644122,2.5219236112848487,1.5593149920746157,1.003229,7.899722,-1.2703610582988326e-05,0.00026213910819624113,-0.002244,0.002056,2.0789023765880703,0.0016839690670191103,2.0756,2.0823,0.29428154595852807,0.004779547397285858,0.2853,0.301893,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.941763811705965,3.6193598579906863,2.379568,18.265905,5.941763811705965
BRAZ,VERAO,2020-01-27,0.00025782056702312856,0.00016616137937552116,-0.000182,0.000452,0.0003143059295839699,8.89101258400208e-05,0.000143,0.000418,2.50082209621807,1.5208579128045239,1.003327,7.644311,2.5232547811223225,1.5630269109838322,1.003332,7.922939,7.027492272711123e-05,0.0009168009800949227,-0.003841,0.003805,2.087122212100757,0.0012072645598185973,2.0847,2.09,0.2607000656197819,0.0067354147006512734,0.2501,0.2776,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.877252864186237,3.581210016502609,2.353512,18.106136,5.877252864186236
BRAZ,VERAO,2020-01-18,-0.0002156236040699117,0.000119651316235977,-0.000431,-1e-05,-0.0003829939199489488,9.472210354658925e-05,-0.00058,-0.00023,2.496071140603396,1.5210638272115808,1.003082,7.643012,2.51810726948098,1.5626742046009119,1.003086,7.918587,-2.8438782926223986e-05,0.0008200944960884655,-0.004023,0.003631,2.0923260787038678,0.0017422823922850661,2.0904,2.0965,0.25451730107774667,0.006252000320477372,0.2415,0.2652,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.863096769817776,3.579102137214385,2.350121,18.103064,5.863096769817776
BRAZ,VERAO,2020-01-04,0.00010987416193006846,0.00011829942585453889,-0.000101,0.000356,0.00011908759920460345,7.020158837151606e-05,-7.2e-05,0.000232,2.5043748450296515,1.5358042937703449,1.002714,7.64436,2.5266024411635315,1.5780778908219812,1.002717,7.913328,2.7043808400936177e-05,0.00042350290331178884,-0.001832,0.00241,2.0842499978707303,0.0017347425117674997,2.0802,2.0875,0.28312316184208214,0.004659986309940768,0.2728,0.290896,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.935145222086332,3.647926734470684,2.374366,18.229935,5.935145222086332
BRAZ,VERAO,2020-01-02,0.00015222008512760234,0.00010808036219817057,-0.000134,0.000296,4.732588912040747e-05,7.24182972985206e-05,-7.5e-05,0.000137,2.5028119830991433,1.5297290571387734,1.002664,7.64455,2.5249463883011876,1.5717482513213668,1.002668,7.915654,2.00895353600114e-05,0.000470234359223738,-0.002196,0.002408,2.084085122010294,0.0017431104251648432,2.0805,2.0877,0.2634190145144343,0.009368272431778337,0.2514,0.288383,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.881588433705544,3.603341082471506,2.353546,18.207418,5.881588433705544
BRAZ,VERAO,2020-01-26,0.00020061911958183692,0.00011582680163567537,-7e-05,0.000452,0.00032579991466059806,0.00010264650967634111,0.000143,0.00048,2.4991463356860932,1.519017397662242,1.003304,7.644327,2.519682075472034,1.5575560343748251,1.003308,7.893019,2.3116221597980302e-05,0.0008238830300243851,-0.004096,0.004084,2.08698325816947,0.0015616073336649525,2.0837,2.0903,0.2881235380649291,0.004408856214010728,0.277609,0.2994,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.941504232709882,3.6185869694336112,2.379955,18.284379,5.94150423270988
