filename,station,ah,aw
18_1001.txt,naus,0.0012801983136848248,0.0006312201808302438
18_1001.txt,saga,0.0012813157945207494,0.0005408360270081114
18_1001.txt,amco,0.001281239501515577,0.0006280850215601493
18_0101.txt,ufpr,0.001281552630114264,0.00039473988656686594
18_0101.txt,naus,0.001279281091500792,0.0006642502051646125
18_0101.txt,saga,0.0012800089059583966,0.0006358326953566382
18_0101.txt,amco,0.001278605765050506,0.0006734644039313414
12_1507.txt,ufpr,0.0013042276969251934,0.00044946789423896944
12_1507.txt,naus,0.0012791906739824561,0.0005693699144082466
12_1507.txt,saga,0.0012770699417939864,0.0006192977539905929
12_1507.txt,amco,0.0012785974687572236,0.0005545428018694086
12_2407.txt,ufpr,0.0012711511509457991,0.000421207519703538
12_2407.txt,naus,0.0012771603739787105,0.0006294532809254284
12_2407.txt,saga,0.0012775424868270325,0.0006474236294885393
12_2407.txt,amco,0.001277787407254341,0.000631750550869843
18_3107.txt,ufpr,0.001263670867657629,0.00045005000410162325
18_3107.txt,naus,0.0012850185354541773,0.0005289382445235555
18_3107.txt,saga,0.0012830169944647199,0.0005927324320805568
18_3107.txt,amco,0.0012838782070752957,0.0005670739770794375
12_0907.txt,ufpr,0.001260929466354116,0.0043384974178501574
12_0907.txt,naus,0.0012778258158586157,0.0006230679904215344
12_0907.txt,saga,0.001277956359947561,0.0006129036865855413
12_0907.txt,amco,0.00127790637761284,0.0006221827953104577
18_1201.txt,ufpr,0.0012831034156029712,0.0005826793929199309
18_1201.txt,naus,0.0012808931257017571,0.0006462586055874811
18_1201.txt,saga,0.0012803944188853945,0.000603589219369595
18_1201.txt,amco,0.0012793555909117453,0.0006653743275985897
12_0807.txt,ufpr,0.0012711557145922076,0.0005618028782800706
12_0807.txt,naus,0.0012793717093706877,0.0005939847697846355
12_0807.txt,saga,0.001278408661574758,-0.00015536725319007086
12_0807.txt,amco,0.0012777314356303404,0.0005220683770315436
12_1901.txt,ufpr,0.0012788191231718148,0.000568875823901681
12_1901.txt,naus,0.001279200343932242,0.0006662096375531743
12_1901.txt,saga,0.001278422305557864,0.0006797160481526366
12_1901.txt,amco,0.0012785979523723314,0.0006738775571872864
12_2201.txt,ufpr,0.0012756791778504068,0.0006386356672373523
12_2201.txt,naus,0.0012787552608061559,0.000647222430405741
12_2201.txt,saga,0.0012790269624957766,0.0006356936690427163
12_2201.txt,amco,0.0012787995434194455,0.0006653881680313046
18_1601.txt,ufpr,0.0012829336549490138,0.0006417071601673137
18_1601.txt,naus,0.0012792467364211078,0.0006527737821943607
18_1601.txt,saga,0.0012786969641086217,0.0006613516481580133
18_1601.txt,amco,0.001280696604760074,0.0006406696811459561
12_1807.txt,ufpr,0.0012676269059619949,0.000491828654505409
12_1807.txt,naus,0.0012782361995364439,0.0005949464609691271
12_1807.txt,saga,0.001277455974352146,0.0004977830911958619
12_1807.txt,amco,0.0012779868175860735,0.0003299828494469782
18_1407.txt,ufpr,0.001264771888575044,0.00042304883181940993
18_1407.txt,naus,0.0012803845247739527,0.0005687211642048238
18_1407.txt,saga,0.0012798194569815318,0.0005931807210691599
18_1407.txt,amco,0.0012800552197629875,0.0005972127529965922
12_1701.txt,ufpr,0.0012786863828055238,0.000628938084568914
12_1701.txt,naus,0.0012774205965301881,0.0006592447394366508
12_1701.txt,saga,0.001278467091317462,0.0006679167371074678
12_1701.txt,amco,0.0012782215494751583,0.0006680240440758737
12_3101.txt,ufpr,0.0012804525815899698,0.00062673557797608
12_3101.txt,naus,0.001278140360564121,0.0006635659388298149
12_3101.txt,saga,0.001281094964690799,0.0006307076180836228
12_3101.txt,amco,0.0012775192976511962,0.0006561537608318611
18_0307.txt,ufpr,0.0012551685427461211,0.000405108066638549
18_0307.txt,naus,0.0012795825187130354,0.0006153807503507141
18_0307.txt,saga,0.0012782957337136183,0.0006061395087762951
18_0307.txt,amco,0.0012780955252398294,0.0006655651790214313
12_0401.txt,ufpr,0.0012702508203039401,0.0005810944163919229
12_0401.txt,naus,0.0012794209809843065,0.0006030225452690592
12_0401.txt,saga,0.001279194559725999,0.0005886425720544894
12_0401.txt,amco,0.0012806588996683952,0.0004022652500015455
18_3001.txt,ufpr,0.0012800983758335781,0.0006362479650875415
18_3001.txt,naus,0.0012808981539226723,0.0006325743301636485
18_3001.txt,saga,0.0012807177440677122,0.0005202592294238845
18_3001.txt,amco,0.001281040162456216,0.0005049382569749629
18_0401.txt,ufpr,0.0012712876378257938,0.0005702370755295199
18_0401.txt,naus,0.001280810888349518,0.0005942328887551057
18_0401.txt,saga,0.0009566774417013779,0.0005657876492088
18_0401.txt,amco,0.0007101724058431573,0.0006260426998516789
18_2401.txt,ufpr,0.0012738690629593911,0.00048214920222874164
18_2401.txt,naus,0.0012818803892218707,0.0006220502855588198
18_2401.txt,saga,0.00013003939361096796,0.0006285192096188064
18_2401.txt,amco,0.0010681963564095913,0.0006528340940891123
18_1801.txt,ufpr,0.001280211503101061,0.0004868946382364943
18_1801.txt,naus,0.0012807584802751546,0.0006645311367655061
18_1801.txt,saga,0.001280341460261984,0.0006594951615871584
18_1801.txt,amco,0.0012804993716135523,0.0006564555105994078
18_1707.txt,ufpr,0.0012663876813828459,0.00051461941342082
18_1707.txt,naus,0.0012788967454917402,0.0005968511842770587
18_1707.txt,saga,0.001278933000924409,0.0006987842651717586
18_1707.txt,amco,0.0012796317117467991,0.000590524798439321
12_0901.txt,ufpr,0.0012806554108714644,0.0004308226955177164
12_0901.txt,naus,0.0012777502636614742,0.000646796144213602
12_0901.txt,saga,0.0012794419909846855,0.0006217381944220775
12_0901.txt,amco,0.0012790946391056449,0.0006633331246777306
12_1307.txt,ufpr,0.0012647153020540287,0.0005270312640162206
12_1307.txt,naus,0.0012778002195851924,0.000566491401691574
12_1307.txt,saga,0.0012774473758499928,0.0006316219553017874
12_1307.txt,amco,0.0012773959376527,0.0005699968533087671
18_0907.txt,ufpr,0.0012619452945330806,0.00047162375133121947
18_0907.txt,naus,0.0012797754682795299,0.0006149938398354639
18_0907.txt,saga,0.0012798884626353526,0.0006043317772310312
18_0907.txt,amco,0.0012786083103257506,0.0006243724238696718
18_0607.txt,ufpr,0.0012671985432170694,0.0005409756323708737
18_0607.txt,naus,0.0012801879288314797,0.0005909338010823362
18_0607.txt,saga,0.001278213085280491,-8.14189637287996e-05
18_0607.txt,amco,0.00127907039053964,0.0009819622312099688
12_2601.txt,ufpr,0.0012776513730810087,0.0005270245677388435
12_2601.txt,naus,0.001281221339617625,0.0005925140898931827
12_2601.txt,saga,0.0012795705149334965,0.0005889583968465778
12_2601.txt,amco,0.0012807843298748107,0.0006220842641778933
12_1401.txt,ufpr,0.0012813719540588802,0.0006343379822315929
12_1401.txt,naus,0.0012770753804823532,0.0006679781329578414
12_1401.txt,saga,0.001278279093622953,0.0006464109018640803
12_1401.txt,amco,0.0012771944434990076,0.000684149947355961
12_2801.txt,ufpr,0.0012757831874153532,0.0005973199703466795
12_2801.txt,naus,0.001279375760073831,0.0006754059924517294
12_2801.txt,saga,0.0012833017282024334,0.0006288111492866186
12_2801.txt,amco,0.0012790706926269493,0.0006649194484897893
12_3107.txt,ufpr,0.0012623595975171718,0.0004536452910486951
12_3107.txt,naus,0.0012826789004005733,0.0005165136299320615
12_3107.txt,saga,0.001281642690322317,0.0005657479226726663
12_3107.txt,amco,0.0012823873172149042,0.0005795134501382663
18_0701.txt,ufpr,0.0012807877335050846,0.0006722027041687952
18_0701.txt,naus,0.0012804858498681503,0.0006381870847121692
18_0701.txt,saga,6.521005633645195e-05,0.0005405303354579483
18_0701.txt,amco,0.0010840127405991943,0.0005782162467197529
18_0301.txt,ufpr,0.0012731000783064782,0.0005878537962747752
18_0301.txt,naus,0.0012816608892707334,0.0006674770151625095
18_0301.txt,saga,0.0012803734871277071,0.0005649676544552716
18_0301.txt,amco,0.0012817259835044583,0.0006430511897278252
12_1301.txt,ufpr,0.0012803685036427929,0.0006006988087993338
12_1301.txt,naus,0.0012779322645879673,0.0006696812475436305
12_1301.txt,saga,0.0012778814704592354,0.0006499519610082514
12_1301.txt,amco,0.0012771240706175033,0.0006825926400350649
18_1807.txt,ufpr,0.0012682329239470823,0.0004892582448571799
18_1807.txt,naus,0.0012799560647966458,0.0005899802137606678
18_1807.txt,saga,0.0012817575680534106,0.0006102973147124226
18_1807.txt,amco,0.0012699906972488129,0.0005986992040433029
18_0707.txt,ufpr,0.0012701034485236404,0.0004874191445150279
18_0707.txt,naus,0.0012792042728163343,0.0005695745941950956
18_0707.txt,saga,0.001271200962285681,0.0004725088874792984
18_0707.txt,amco,0.001280454903075761,0.00035288088761344127
18_2901.txt,ufpr,0.001279915820946483,0.0006127267531545927
18_2901.txt,naus,0.0012802550370436296,0.0006420693484041327
18_2901.txt,saga,0.0012811792920437658,0.0006300589020849603
18_2901.txt,amco,0.0012814575698085185,0.0006537757158110926
18_1301.txt,ufpr,0.001282334659849252,0.0006199678712366931
18_1301.txt,naus,0.001277691766158336,0.0006688286658650415
18_1301.txt,saga,0.0012803148389294067,0.0006419971565710244
18_1301.txt,amco,0.0012794696215864538,0.0006679322372632406
12_0101.txt,ufpr,0.0012792126289146253,0.0006097010837021926
12_0101.txt,naus,0.0012784093766110278,0.0006673623055298834
12_0101.txt,saga,0.0012783338188028198,0.0006413007295875913
12_0101.txt,amco,0.0012774474657597918,0.0006828902748629161
12_3001.txt,ufpr,0.0012796710385885568,0.0005958122859206201
12_3001.txt,naus,0.001278641770101077,0.0006485017896528388
12_3001.txt,saga,0.0012793167583228108,0.0005366160943550337
12_3001.txt,amco,0.0012793161645331824,0.0006498598541213593
12_2907.txt,ufpr,0.0012576725851361995,0.0005369253446497349
12_2907.txt,naus,0.001281326637013971,0.0005061265968264254
12_2907.txt,saga,0.001362064487580806,0.0004914317124976854
12_2907.txt,amco,0.0013055324945479537,0.00015175118635877378
12_0607.txt,ufpr,0.0012669161865404375,0.0005192437726162451
12_0607.txt,naus,0.0012788009068357342,0.0006077044718076719
12_0607.txt,saga,0.0012773221744797993,0.0006685925341169259
12_0607.txt,amco,0.0012773751899482167,0.0006339087553566894
18_1307.txt,ufpr,0.0012596851637048277,0.0005220969341168298
18_1307.txt,naus,0.0012798224904303692,0.0005652373857909082
18_1307.txt,saga,0.0012809075915817152,0.0006575371478510219
18_1307.txt,amco,0.0012791482351843415,0.0006130299981705789
18_2907.txt,ufpr,0.0012565607198577234,0.0005516166645596562
18_2907.txt,naus,0.0012850415539588935,0.00048637602963155823
18_2907.txt,saga,0.0007881589036917698,0.0005794052770113306
18_2907.txt,amco,0.0009647581871344975,0.0005440064853086481
12_2107.txt,ufpr,0.0012744977035665382,0.00046368017696138755
12_2107.txt,naus,0.0012794892224052916,0.0005650946906655181
12_2107.txt,saga,0.0012674992821627453,0.0005066675512992665
12_2107.txt,amco,0.0012782102345642982,0.0004591300967330705
18_1901.txt,ufpr,0.0012796603474147436,0.000577507465563695
18_1901.txt,naus,0.0012800339067880685,0.0006521289702407123
18_1901.txt,saga,0.0012800289280312082,0.0006547124012989199
18_1901.txt,amco,0.0012812197768698724,0.0006659426894157971
12_0201.txt,ufpr,0.0012762755446227418,0.000570071913751676
12_0201.txt,naus,0.0012553367198995633,0.0006638051132727895
12_0201.txt,saga,0.0006635823405210966,0.00028940167223934677
12_0201.txt,amco,0.0011788415081353165,0.0006770900800817563
12_0507.txt,ufpr,0.0012675769797294506,0.0005105185325511129
12_0507.txt,naus,0.0012785256954668163,0.0006054924387036455
12_0507.txt,saga,0.0012776636543191122,0.0007223569432219204
12_0507.txt,amco,0.001277983525140082,0.0006007243987300058
18_3101.txt,ufpr,0.0012815733603076527,0.0006255512811880913
18_3101.txt,naus,0.001280717389285456,0.000657850764028865
18_3101.txt,saga,0.001284856140067292,0.0006326433479262038
18_3101.txt,amco,0.0012826928988623858,0.0006549405917630527
18_0507.txt,ufpr,0.0012699354745017016,0.0004991604312327992
18_0507.txt,naus,0.0012792811993595794,0.0006164664242178883
18_0507.txt,saga,0.00127993398824909,0.0006925072120424249
18_0507.txt,amco,0.0012785859783546265,0.0005947471096538404
12_1101.txt,ufpr,0.0012815119511141075,0.000649153809503745
12_1101.txt,naus,0.0012784373279745836,0.0006291398584219205
12_1101.txt,saga,0.0012789839286254517,0.0006280984239126053
12_1101.txt,amco,0.001279446408863078,0.0006405248806120534
12_1501.txt,ufpr,0.00128139513849944,0.0006015965464952248
12_1501.txt,naus,0.0012777599624074413,0.0006347038298873884
12_1501.txt,saga,0.0012791206134954694,0.0006471858749391202
12_1501.txt,amco,0.0012786124353194616,0.0006198282172665862
12_1007.txt,ufpr,0.001263918604775143,0.0004739196545721719
12_1007.txt,naus,0.0012774596648470091,0.0006696295721991242
12_1007.txt,saga,0.0012775867938080408,0.0006315820153104407
12_1007.txt,amco,0.0012781764637057114,0.000619105785351547
12_1407.txt,ufpr,0.001264041022682236,0.00047252158330137465
12_1407.txt,naus,0.0012778693864924668,0.0005580854936702872
12_1407.txt,saga,0.0012875713587389814,0.0005656387147713791
12_1407.txt,amco,0.0012781501492418793,0.0006015189518250551
12_1801.txt,ufpr,0.0012781079899206345,0.0005093109438608122
12_1801.txt,naus,0.0012791307028371256,0.0006589661733222696
12_1801.txt,saga,0.001279342603529699,0.0006599096221791168
12_1801.txt,amco,0.0012786566012459545,0.0006785319816516959
18_2107.txt,ufpr,0.0012760490517182963,0.0004517384766367982
18_2107.txt,naus,0.0012808218940441555,0.0006431187366642933
18_2107.txt,saga,0.001279393531978747,0.0006168555854568132
18_2107.txt,amco,0.0012817703339725016,0.0005343629927381338
12_0501.txt,ufpr,0.0012702695941351821,0.0005471516315676183
12_0501.txt,naus,0.0012802494510067255,0.000531186432352156
12_0501.txt,saga,0.001314106494042889,0.0005850582083608873
12_0501.txt,amco,0.0012459962855911803,0.0005685812331796418
12_2507.txt,ufpr,0.0012695128095156236,0.0005120164610745307
12_2507.txt,naus,0.0012787523722744248,0.0006049359730261193
12_2507.txt,saga,0.0013427062870545456,0.0004251151302386393
12_2507.txt,amco,0.0012878330930280496,0.0006040399059085392
12_1107.txt,ufpr,0.0012640992244553758,0.00048457736391499057
12_1107.txt,naus,0.0012786182566768326,0.0006274439066381206
12_1107.txt,saga,0.0012768954734983995,0.000655734799995694
12_1107.txt,amco,0.0012776505972236121,0.0006184774684251388
18_2001.txt,ufpr,0.0012798806968497079,0.0005271471542545248
18_2001.txt,naus,0.001280277634114961,0.0006450792930890246
18_2001.txt,saga,0.0012802911955596765,0.000664181175302148
18_2001.txt,amco,0.0012797808682643388,0.0006731855393491719
18_0107.txt,ufpr,0.0012555740170246414,0.00045261733419334595
18_0107.txt,naus,0.0012792756953793121,0.0006176180517220439
18_0107.txt,saga,0.0012794285051761166,0.0006260665878487877
18_0107.txt,amco,0.0012793575601203456,0.0006477207860194449
18_2301.txt,ufpr,0.001272747783048757,0.0005570726665789584
18_2301.txt,naus,0.001281486399489991,0.0006362580068645799
18_2301.txt,saga,0.0012821489046185822,0.000627601944512085
18_2301.txt,amco,0.00128168649542637,0.0006420117973010315
12_2001.txt,ufpr,0.001277848543887965,0.0005796167955467164
12_2001.txt,naus,0.0012786603401883463,0.0006396755937362058
12_2001.txt,saga,0.0012783077367065107,0.0006650297563703895
12_2001.txt,amco,0.0012782257081236455,0.0006820231463596515
12_1207.txt,ufpr,0.0012650959246438287,0.0004893959624405511
12_1207.txt,naus,0.001278689443434268,0.0005949090551824049
12_1207.txt,saga,0.0012769878830766195,0.0006445610181789223
12_1207.txt,amco,0.0012783629412994996,0.0006337485816904566
18_1101.txt,ufpr,0.0012828352507043411,0.0006051619742875926
18_1101.txt,naus,0.001280647966466614,0.0006422167686229109
18_1101.txt,saga,0.0012801408707694376,0.0005856271417708946
18_1101.txt,amco,0.001281836938542758,0.0006168304434767183
12_2301.txt,ufpr,0.0012727966466964003,0.0005938149502353646
12_2301.txt,naus,0.0012794485886022278,0.0006374481472999548
12_2301.txt,saga,0.001280458829686187,0.0006433639628221741
12_2301.txt,amco,0.0012797702869722662,0.0006531191125818848
12_1907.txt,ufpr,0.0012709947547126842,0.00043370585227595917
12_1907.txt,naus,0.0012795289535480958,0.0005736949627446579
12_1907.txt,saga,0.0012766673390429998,0.0005828745999011373
12_1907.txt,amco,0.0012777228936155403,0.00032467915017029447
12_2607.txt,ufpr,0.0012645436717665008,0.000548995356151072
12_2607.txt,naus,0.0012793024140783824,0.0006070886867888977
12_2607.txt,saga,0.0012768629844756593,0.0006359076889507
12_2607.txt,amco,0.0012778416899738164,0.0006146318980069222
12_2901.txt,ufpr,0.0012774783407668955,0.0006111960114604929
12_2901.txt,naus,0.0012794012958866118,0.0006561667859409435
12_2901.txt,saga,0.0012802530360079335,0.0006455018900269236
12_2901.txt,amco,0.0012800047516264039,0.0006659618435904902
12_2207.txt,ufpr,0.0012737798213928535,0.00044753994818125107
12_2207.txt,naus,0.0012786757913813992,0.0006334388132584285
12_2207.txt,saga,0.0009601216887497105,0.0005593868342992316
12_2207.txt,amco,0.0006842736321037858,0.0006010584635370618
18_0807.txt,ufpr,0.001268033451311908,0.0005729817298511172
18_0807.txt,naus,0.0012797351413152403,0.0005986314555744415
18_0807.txt,saga,0.0012804742708750227,0.0006480708060765298
18_0807.txt,amco,0.0012793765996396273,0.0005803861079077213
18_1607.txt,ufpr,0.001266480031664534,0.0005049127155236474
18_1607.txt,naus,0.0012793616561357656,0.0005908775270657438
18_1607.txt,saga,0.0012794805386663211,0.0003402385040592801
18_1607.txt,amco,0.0012794888618764514,0.0008373941541842499
12_0307.txt,ufpr,0.0012475138397484032,0.0004092014072643996
12_0307.txt,naus,0.0012775875803729942,0.0006055311754271191
12_0307.txt,saga,0.0012778253348665679,0.000581457362855748
12_0307.txt,amco,0.0012771691258292002,0.0004587876294648879
18_2507.txt,ufpr,0.0012663962488992473,0.0005548036217678341
18_2507.txt,naus,0.0012807618846469651,0.0006069720769945534
18_2507.txt,saga,0.0012785027261115192,0.0004888371904461439
18_2507.txt,amco,0.0012799371705356356,0.0004066746463178355
12_0801.txt,ufpr,0.00127841718489598,0.00043157711465848035
12_0801.txt,naus,0.0012775671901878094,0.0006807094496126864
12_0801.txt,saga,0.001279764319487756,0.0006054264499141209
12_0801.txt,amco,0.0012794003527579919,0.0006468834363453684
12_2007.txt,ufpr,0.0012734759470266867,0.00044119006738401855
12_2007.txt,naus,0.00128066250022378,0.000510960987152156
12_2007.txt,saga,0.0009762244278274474,0.0006075050956238162
12_2007.txt,amco,0.0005971608502050277,0.0005440294431483467
12_0701.txt,ufpr,0.0012792035354220973,0.0006150593513093654
12_0701.txt,naus,0.0012803548962213543,0.0006192004910315303
12_0701.txt,saga,0.0012798418619474905,0.0016633180151946893
12_0701.txt,amco,0.0012813172385735161,0.0006672615670708081
18_2701.txt,ufpr,0.0012801321983789795,0.0005600825854211161
18_2701.txt,naus,0.0012817019285592743,0.0006218260529145928
18_2701.txt,saga,0.001282077378421542,0.0005933227493289484
18_2701.txt,amco,0.001282530024538532,0.0006174457369468799
18_0801.txt,ufpr,0.0012813853827432658,0.0005201151396053019
18_0801.txt,naus,0.0012793300500616373,0.0006623876024723397
18_0801.txt,saga,0.0012793565288276045,0.000624282105834148
18_0801.txt,amco,0.0012805814043272126,0.0006425627180095218
18_2201.txt,ufpr,0.001275064311850819,0.0006472762485304434
18_2201.txt,naus,0.0012802712603968334,0.0006550974521850312
18_2201.txt,saga,0.0012806517472752172,0.000771327809188623
18_2201.txt,amco,0.0012805841452635843,0.0006614729332368272
18_2501.txt,ufpr,0.0012750860936759831,0.00044230831782027724
18_2501.txt,naus,0.001279387965430881,0.0006318016543996753
18_2501.txt,saga,0.0012808449844235645,0.0006060407842954267
18_2501.txt,amco,0.0012849459523512632,0.000667534957826331
12_0707.txt,ufpr,0.001267815079478835,0.0005409052684183629
12_0707.txt,naus,0.0012779025629604491,0.0005808522488952409
12_0707.txt,saga,0.0012778706800554201,0.0006406287199050012
12_0707.txt,amco,0.0012772621384995022,0.0005907744292618232
18_2407.txt,ufpr,0.0012722600125811196,0.0004256170644448299
18_2407.txt,naus,0.0012787031374264957,0.0006308276087543965
18_2407.txt,saga,0.0010056029664359102,0.0006204816146852466
18_2407.txt,amco,0.0009317226780658779,0.000566249372460848
18_1507.txt,ufpr,0.0012662184221559915,0.0004557421022123968
18_1507.txt,naus,0.001280896293551299,0.0005719998306197892
18_1507.txt,saga,0.0012792420668216453,7.18939000885258e-05
18_1507.txt,amco,0.001280530099170856,0.00047153777023387766
12_2101.txt,ufpr,0.0012772514692724292,0.000618466536527308
12_2101.txt,naus,0.0012778209903032253,0.0006725814199660439
12_2101.txt,saga,0.001278432978286961,0.0006557914792495389
12_2101.txt,amco,0.0012794889999556503,0.0006753243515174288
12_0407.txt,ufpr,0.0012638830549650015,0.00046032640051118503
12_0407.txt,naus,0.0012778254191042797,0.0005776311742705962
12_0407.txt,saga,0.0012781572051630786,0.0005891101890318351
12_0407.txt,amco,0.0012782405981437033,0.0006532366123095404
12_0301.txt,ufpr,0.001273905472014782,0.0005275805574628287
12_0301.txt,naus,0.0012804349201328618,0.0006318916284939923
12_0301.txt,saga,0.0012797764916830977,0.0005658767655555019
12_0301.txt,amco,0.0012800812194263818,0.0006381451291652556
18_2607.txt,ufpr,0.0012657717106007008,0.0005627245842005371
18_2607.txt,naus,0.0012768066196507416,0.0006106278510505837
18_2607.txt,saga,0.0012787244537927017,0.0006183457265169513
18_2607.txt,amco,0.0012813601002473816,0.0005797958206004884
18_1501.txt,ufpr,0.0012829307910473416,0.0006028272545971227
18_1501.txt,naus,0.0012805519877692787,0.0006357866077039265
18_1501.txt,saga,0.0012804313018738907,0.0006449361937698887
18_1501.txt,amco,0.0012799671862703881,0.0006124067416520136
18_2307.txt,ufpr,0.0012735732874064076,0.00044933317025404725
18_2307.txt,naus,0.0012792867965459717,0.0006285209596884418
18_2307.txt,saga,0.0012783409428504932,0.0006353248276309844
18_2307.txt,amco,0.0012794735901476661,0.0006505196014826509
18_3007.txt,ufpr,0.0012592623039226912,0.00042545269245313736
18_3007.txt,naus,0.0012853332817474548,0.0005488385162306783
18_3007.txt,saga,0.00128296899281887,0.000542446938012703
18_3007.txt,amco,0.0012837533309579398,0.0005034994598381537
12_1607.txt,ufpr,0.0012653362042081074,0.0005116337262419126
12_1607.txt,naus,0.0012784574267185487,0.0005661773467962332
12_1607.txt,saga,0.001276831600358701,0.0004736819172812586
12_1607.txt,amco,0.0012773279676906034,0.0001506819772947666
12_1201.txt,ufpr,0.0012805801459647983,0.0006086094721425918
12_1201.txt,naus,0.0012789320771307133,0.0006473472854424322
12_1201.txt,saga,0.0012779767624632482,0.0006231598999724477
12_1201.txt,amco,0.0012780732440518725,0.0006561337474775548
12_2701.txt,ufpr,0.0012781823245682227,0.0005492447107017613
12_2701.txt,naus,0.0012804080478065493,0.0006161796766616816
12_2701.txt,saga,0.001280117282762156,0.0005983641493431778
12_2701.txt,amco,0.00128049699979538,0.0006114204459262505
18_2807.txt,ufpr,0.001265443838522132,0.000528300130382761
18_2807.txt,naus,0.0012813943159013831,0.000580948037538353
18_2807.txt,saga,0.0012792120663585535,0.00033132624998637996
18_2807.txt,amco,0.001280278520846147,0.00054852203737203
12_0207.txt,ufpr,0.0012517004588455411,0.0005654294758566591
12_0207.txt,naus,0.0012788020921431944,0.0006399224661094957
12_0207.txt,saga,0.001278068465173734,0.0008258625113907684
12_0207.txt,amco,0.00127892457526668,0.007116347870075026
18_1701.txt,ufpr,0.0012780849719064514,0.0005975149646798434
18_1701.txt,naus,0.001279861098002668,0.0006566834386739012
18_1701.txt,saga,0.001280132144856828,0.0006296076762025496
18_1701.txt,amco,0.0012795273340711192,0.0006556580720835576
18_0201.txt,ufpr,0.0012770261978992264,0.0005671324252562129
18_0201.txt,naus,0.0012814217993846891,0.0006558920981084674
18_0201.txt,saga,0.0012804199830510309,0.0005974493941366888
18_0201.txt,amco,0.0012817075784773346,0.00064370111196078
18_2101.txt,ufpr,0.001278666652248451,0.0005928657999490223
18_2101.txt,naus,0.0012790430125466914,0.0006760121607539
18_2101.txt,saga,0.0012797523935607206,0.0006395297242688298
18_2101.txt,amco,0.0012803270959049103,0.0006564364768064084
12_2307.txt,ufpr,0.0012721600502072767,0.00044350445148976067
12_2307.txt,naus,0.0012781198912678478,0.0006459140057857001
12_2307.txt,saga,0.0012767397198453472,0.000567273454043082
