Estacao,Periodo,DOY,DataReferencia,RMSE_X,RMSE_Y,RMSE_Z
PERC,VERAO,17,2020-01-15,0.23215451813571206,0.16100488579008954,0.04776886630457207
PERC,VERAO,6,2020-01-08,0.23503651743455717,0.1582288663982937,0.04725451967605317
PERC,VERAO,10,2020-01-08,0.2208055802036285,0.1713153459464423,0.05260769622175019
PERC,VERAO,24,2020-01-22,0.19320080983088647,0.13501045044442309,0.03859897527128516
PERC,VERAO,3,2020-01-01,0.19310372554689245,0.13338775583615559,0.036980123892944576
PERC,VERAO,15,2020-01-15,0.14201157602679476,0.1199907012417294,0.03787055667889977
PERC,VERAO,11,2020-01-08,0.18701427911893573,0.13757625423390218,0.034709211798841615
PERC,VERAO,29,2020-01-29,0.21699591368185814,0.14122193419119436,0.04422998236578992
PERC,VERAO,1,2020-01-01,0.18592771994062426,0.1416665530271794,0.032951407437112314
PERC,VERAO,20,2020-01-22,0.1686927623587841,0.11649773406631805,0.03547724282287537
PERC,VERAO,25,2020-01-22,0.19974370918027526,0.1405230274567833,0.03818227556055832
PERC,VERAO,16,2020-01-15,0.14269549048589994,0.11821603176268072,0.031873132372702465
PERC,VERAO,5,2020-01-08,0.19415022325378253,0.15212430407210797,0.03782840686649249
PERC,VERAO,30,2020-01-29,0.24546693522332957,0.16458616192021744,0.04843579295732056
PERC,VERAO,21,2020-01-22,0.23110419397056223,0.15787265674081996,0.049461721431505
PERC,VERAO,26,2020-01-29,0.18813675294223042,0.1430716190711159,0.036647258904295495
PERC,VERAO,31,2020-01-29,4.603432136283092,3.7639128403392337,1.8166548619492615
PERC,VERAO,14,2020-01-15,0.2185539509093662,0.18224257514086817,0.07009890997598885
PERC,VERAO,7,2020-01-08,0.23672162409059444,0.18538628075028227,0.06073223325345854
ONRJ,VERAO,20,2020-01-22,0.2576145262514292,0.24674130396188498,0.14957995571488872
ONRJ,VERAO,8,2020-01-08,0.32426867783733876,0.31412975483960565,0.19003959854019983
ONRJ,VERAO,14,2020-01-15,0.29318613296643453,0.3150890685232256,0.1816936751059949
ONRJ,VERAO,16,2020-01-15,0.28503426337594856,0.29285231647535664,0.16564727686017627
ONRJ,VERAO,21,2020-01-22,0.23251531450567126,0.20672605430858634,0.12489344159039706
ONRJ,VERAO,18,2020-01-15,0.2998962307611893,0.29168466822525935,0.17153927318478335
ONRJ,VERAO,31,2020-01-29,2.8726412325361506,4.242141490091878,3.0168836243450983
ONRJ,VERAO,17,2020-01-15,0.27587943670045434,0.25301538093061915,0.16124170764488677
ONRJ,VERAO,29,2020-01-29,0.26114169562631867,0.26327595811172244,0.16258945292663193
ONRJ,VERAO,22,2020-01-22,0.20901786589472504,0.20438047594485215,0.11745790814879566
ONRJ,VERAO,9,2020-01-08,0.2829046665260702,0.2832259450089627,0.1745994341759263
ONRJ,VERAO,25,2020-01-22,0.24689061989015104,0.2412760180313359,0.14328309379514462
ONRJ,VERAO,27,2020-01-29,0.35279321455007345,0.3531826604434772,0.23112855480389236
ONRJ,VERAO,4,2020-01-01,0.24889762116043515,0.28036456338808463,0.15655370923942866
ONRJ,VERAO,10,2020-01-08,0.33388076433795294,0.32526979408005363,0.18989115329961173
ONRJ,VERAO,28,2020-01-29,0.31858907557134464,0.3272138504693991,0.1987037729945867
ONRJ,VERAO,2,2020-01-01,0.24346702828419342,0.22429162948268122,0.1458224619935871
ONRJ,VERAO,26,2020-01-29,0.24044557957371934,0.22664167784261105,0.14059157466061578
ONRJ,VERAO,13,2020-01-15,0.35952044554747165,0.3506805566488501,0.21818512317020883
ONRJ,VERAO,7,2020-01-08,0.21469790389043705,0.25216314204395496,0.13991815623674062
ONRJ,VERAO,30,2020-01-29,0.25333396794913265,0.24971289098660396,0.1562951594366716
ONRJ,VERAO,11,2020-01-08,0.31324782161701664,0.31773260308637485,0.18663809361199096
ONRJ,VERAO,5,2020-01-08,0.25194136538274375,0.2705383583182415,0.14852044896067362
ONRJ,VERAO,1,2020-01-01,0.2269495096161699,0.22945302278093788,0.12960147134935607
ONRJ,VERAO,19,2020-01-22,0.24651828892003472,0.24637709023251556,0.13911413104122378
ONRJ,VERAO,6,2020-01-08,0.2779508824579742,0.2613167440897295,0.16369468574358056
ONRJ,VERAO,24,2020-01-22,0.31771468100384664,0.3136624814697654,0.185471240891984
ONRJ,VERAO,15,2020-01-15,0.2670288826776464,0.26853077572198697,0.14939475646597397
ONRJ,VERAO,12,2020-01-15,0.25533124518959277,0.2642256759767998,0.15136711779916576
ONRJ,VERAO,23,2020-01-22,0.26639928115688377,0.24974188624186955,0.1645339738080126
ONRJ,VERAO,3,2020-01-01,0.26417844120638045,0.2567035809067278,0.15934098991931073
SSA1,VERAO,16,2020-01-15,0.163675011813254,0.1365090747641328,0.04768919604811858
