Metric,Value
Minimum (Q0),0.23601090148542642
Q1 (25%),0.2582050983333707
Median (Q2),0.2711587329994113
Q3 (75%),0.2931398861333454
Maximum (Q4),3.8533676997815602
IQR (Q3 - Q1),0.03493478779997472
Lower Bound,0.2058029166334086
Upper Bound,0.3455420678333075
Outliers,3.8533676997815602
