Estacao,Periodo,DOY,DataReferencia,RMSE_X,RMSE_Y,RMSE_Z
SAGA,VERAO,7,2020-01-08,1.1191072021334094,1.0610947375122155,0.41658983305504943
POLI,VERAO,28,2020-01-29,0.9299909855569063,0.7173000201569715,1.263790452791439
POLI,VERAO,20,2020-01-22,1.4610791125571934,1.6636523104857353,2.648992411888271
POLI,VERAO,21,2020-01-22,1.1686830879389711,1.524790095564973,1.6970493547849834
POLI,VERAO,10,2020-01-08,2.34150061347617,2.280864091428834,3.1099356293490303
POLI,VERAO,31,2020-01-29,2.6565921133998103,4.1914446600209185,2.940066570435211
POLI,VERAO,30,2020-01-29,1.1151423621355185,1.0108902746724966,0.9561389021231472
POLI,VERAO,17,2020-01-15,1.2733396717585477,1.172112165446397,0.873961487304444
POLI,VERAO,4,2020-01-01,1.0248629059242194,0.9178523132866734,0.9156127278395724
POLI,VERAO,15,2020-01-15,0.7513417369244323,1.04896611821693,0.9551356786705945
POLI,VERAO,5,2020-01-08,1.042755191663139,1.0890666500885602,1.0889197335698944
POLI,VERAO,23,2020-01-22,1.2806939125905568,1.1613312378113634,1.779542367582866
POLI,VERAO,27,2020-01-29,0.40717901599371875,0.6792153832355704,0.8642737549400568
POLI,VERAO,8,2020-01-08,1.2113380240358422,1.0388238110264345,0.7237250653532337
POLI,VERAO,22,2020-01-22,1.3555028736210313,2.1092294214243306,1.4635638402047138
POLI,VERAO,6,2020-01-08,1.7373166479648106,0.8245393227488986,1.218660565305806
POLI,VERAO,3,2020-01-01,1.1535520772361292,1.0933829219244584,1.550088363154574
POLI,VERAO,18,2020-01-15,1.4158653425635546,1.1159619382124901,1.4432143474811374
POLI,VERAO,11,2020-01-08,0.8466822282722386,1.0608940186713245,0.5350637652967744
POLI,VERAO,13,2020-01-15,2.329510965281099,2.3292767875652056,4.526496607766923
POLI,VERAO,9,2020-01-08,1.7047534558819692,1.809558234866514,2.2750531425658918
POLI,VERAO,24,2020-01-22,1.2006540848069935,0.9439180468193968,0.9614753664886084
POLI,VERAO,25,2020-01-22,0.8197372163196557,0.8583261526542004,1.3411382774320435
POLI,VERAO,19,2020-01-22,1.0329014579626241,1.0056147615659974,1.0922075504439233
POLI,VERAO,29,2020-01-29,0.9505727334302376,0.9398551316863022,0.6506553864219605
POLI,VERAO,16,2020-01-15,0.7046800387710616,1.283362753293671,1.165494785833075
POLI,VERAO,26,2020-01-29,0.7655340080081094,0.7322265756644167,1.1395739443002182
POLI,VERAO,12,2020-01-15,1.3059614597327942,1.4322403714142764,1.7030326984350297
POLI,VERAO,14,2020-01-15,2.0641470732318754,1.7418710701108586,2.9572703717964828
POLI,VERAO,2,2020-01-01,0.9388598848741815,1.0405059904881826,0.46258426452772
POLI,VERAO,1,2020-01-01,1.0822832504249067,1.3302316183253977,0.6612079325343427
POLI,VERAO,7,2020-01-08,1.278559969288909,1.3641235616450509,1.4774848287615325
BRAZ,INVERNO,183,2020-07-01,0.33714280750311554,0.49850406965007166,0.3368015339404513
BRAZ,INVERNO,210,2020-07-29,0.3195782750856532,0.36641175390895153,0.16360079939690295
BRAZ,INVERNO,185,2020-07-01,0.39042777569891973,0.3209429355408124,0.3118757847928457
BRAZ,INVERNO,196,2020-07-15,0.34481807720064517,0.5675261079889926,0.7899370702826993
BRAZ,INVERNO,203,2020-07-22,0.16331921366976032,0.21948814967169292,0.09066781568267504
BRAZ,INVERNO,187,2020-07-08,0.3251853357531958,0.4597264144414524,0.5491977254406499
BRAZ,INVERNO,202,2020-07-22,0.19578759242080984,0.24809888068643773,0.17803558313096388
BRAZ,INVERNO,193,2020-07-08,0.33264357777967,0.4782113779694308,0.50899122872391
BRAZ,INVERNO,206,2020-07-22,0.16874758779723434,0.23504074949341844,0.08368501882550364
BRAZ,INVERNO,207,2020-07-22,0.20284197510780858,0.29494116617586497,0.19464348158818115
BRAZ,INVERNO,204,2020-07-22,0.23239943836711946,0.26244476681999446,0.23529069173930947
BRAZ,INVERNO,208,2020-07-29,0.153061282699905,0.2303309718631861,0.16691884020233075
BRAZ,INVERNO,186,2020-07-01,0.25239752076883815,0.35358108886678447,0.16283956846578837
BRAZ,INVERNO,195,2020-07-15,0.19486148520195629,0.4495838479809073,0.40506546263785703
BRAZ,INVERNO,199,2020-07-15,0.2100417854542311,0.24528344034422464,0.22965048884032166
BRAZ,INVERNO,194,2020-07-15,0.30146032256878014,0.6574169460159444,0.3496405931101579
BRAZ,INVERNO,213,2020-07-29,2.5861988084792102,4.124899088700701,1.8346161897365454
BRAZ,INVERNO,190,2020-07-08,0.16975710301343178,0.28928341692388404,0.15155967277604201
BRAZ,INVERNO,211,2020-07-29,0.2788714064780266,0.33119297648988066,0.21040591143280193
BRAZ,INVERNO,197,2020-07-15,0.4065904142407765,0.45823419829430256,0.8316524856300171
BRAZ,INVERNO,191,2020-07-08,0.4333113558061594,0.538637658308343,0.5620147093357813
BRAZ,INVERNO,200,2020-07-15,0.2269345431758524,0.24971916490797705,0.23591427163546058
BRAZ,INVERNO,189,2020-07-08,0.14956598675692656,0.27411921026684216,0.11642003178907771
BRAZ,INVERNO,192,2020-07-08,0.42646446229988577,0.46148103515014494,0.7117808399775905
BRAZ,INVERNO,184,2020-07-01,0.4380467905163005,0.3786897166109273,0.4924954748175921
BRAZ,INVERNO,205,2020-07-22,0.1779744066150146,0.2087337207222701,0.15542648817980756
BRAZ,INVERNO,212,2020-07-29,0.12836163923071628,0.3125216007379024,0.11788621244307093
BRAZ,INVERNO,188,2020-07-08,0.26210548228049263,0.3999136647327752,0.3792970615445185
BRAZ,INVERNO,209,2020-07-29,0.20542968919422622,0.3063692227905344,0.22202619280966154
BRAZ,INVERNO,198,2020-07-15,0.15674098253449598,0.3185391332257258,0.2238971495809533
BRAZ,INVERNO,201,2020-07-22,0.12542027613773563,0.23749876088455169,0.31557282358872346
CUIB,INVERNO,195,2020-07-15,0.5339289664331204,1.0110809081600844,0.1812259631031021
CUIB,INVERNO,208,2020-07-29,0.37623968348077097,0.7368556983538098,0.26824141545931224
CUIB,INVERNO,197,2020-07-15,0.6406892380455552,1.336399683739506,0.9832570949850348
CUIB,INVERNO,213,2020-07-29,2.7715226060216582,4.674222729900356,1.944604799569679
CUIB,INVERNO,202,2020-07-22,0.39809488516800456,0.8395140724856238,0.425968441114168
CUIB,INVERNO,190,2020-07-08,0.7024154391007822,1.3712395726771867,1.343331107635697
CUIB,INVERNO,189,2020-07-08,0.4404273156197271,0.9498882940332152,0.3843525758756363
CUIB,INVERNO,200,2020-07-15,0.5669739391393847,0.7066706091493089,0.46605819887595634
CUIB,INVERNO,206,2020-07-22,0.33316773230357843,1.054904891866359,0.3176864669628494
CUIB,INVERNO,210,2020-07-29,0.44828499407977795,0.9223020233984351,0.5299329797910477
CUIB,INVERNO,185,2020-07-01,0.5869623394103863,0.7810041861641308,0.17917134131445506
CUIB,INVERNO,196,2020-07-15,0.5712427058914985,1.0855195753424438,0.19059987236187875
CUIB,INVERNO,203,2020-07-22,0.4780757189655736,0.7517600218209155,0.5688928354832886
CUIB,INVERNO,205,2020-07-22,0.37232052669492166,0.8592356527072962,0.20154181348459513
CUIB,INVERNO,201,2020-07-22,0.39282412170443864,0.7110598473378611,0.24733947491760022
CUIB,INVERNO,209,2020-07-29,0.4577975377764255,0.9816945277378507,0.47098597547129384
CUIB,INVERNO,193,2020-07-08,0.4568074160363248,1.037244863434097,0.6270794919859227
CUIB,INVERNO,211,2020-07-29,0.49923638721771235,0.9250790990352616,0.31044167429647385
CUIB,INVERNO,183,2020-07-01,0.631778680651131,0.8724008319608351,0.6311138853576017
CUIB,INVERNO,188,2020-07-08,0.6535049725960936,1.1154952957819235,0.8797342338998858
CUIB,INVERNO,191,2020-07-08,1.199323667653904,1.762424911086266,1.8450013504899576
CUIB,INVERNO,192,2020-07-08,0.9373506107101076,1.3337311063553394,1.5890463132489423
CUIB,INVERNO,187,2020-07-08,0.4963038964286969,1.000522664505779,0.6170382906251739
CUIB,INVERNO,207,2020-07-22,0.4872882594490441,1.1380474851181288,0.740952283952161
CUIB,INVERNO,186,2020-07-01,0.5073557495658938,0.8308485481583368,0.2532823993766112
CUIB,INVERNO,194,2020-07-15,0.5881819962009783,0.9759646381500118,0.3768003477720428
CUIB,INVERNO,198,2020-07-15,0.5168402361209008,1.054274558953745,0.9772385664735589
CUIB,INVERNO,212,2020-07-29,0.6752243654267643,0.8808794766229735,0.5986281030320123
CUIB,INVERNO,199,2020-07-15,0.46625291679398284,0.5971055521503565,0.43001618958012167
CUIB,INVERNO,184,2020-07-01,0.7308630087367747,0.6803047915109542,0.9609954936013109
CUIB,INVERNO,204,2020-07-22,0.38966824707886194,0.5798236454510031,0.36884338238288866
UFPR,INVERNO,212,2020-07-29,0.7592000580124145,0.64873977907428,1.6504165339139332
UFPR,INVERNO,205,2020-07-22,0.1898192232634514,0.2481645994581931,0.3179086161139733
UFPR,INVERNO,197,2020-07-15,0.699399307725497,0.6495734114601744,0.9942503432423
UFPR,INVERNO,206,2020-07-22,0.24938478968209132,0.23813718544071266,0.27117079917238235
UFPR,INVERNO,184,2020-07-01,0.3679041221847789,0.34263514901487996,0.9128552744712148
UFPR,INVERNO,211,2020-07-29,0.9471848329694565,1.0512174201745368,1.6348816481668722
UFPR,INVERNO,189,2020-07-08,0.5362356778023535,0.5652403568580212,0.7215295025661953
UFPR,INVERNO,185,2020-07-01,0.7908064963787749,0.4914799063765888,1.2982287909298051
UFPR,INVERNO,187,2020-07-08,0.4719118449906669,0.6410959460140495,0.45329422903471833
UFPR,INVERNO,193,2020-07-08,0.25253562890914705,0.4004902251759563,0.47547444579210163
UFPR,INVERNO,186,2020-07-01,0.43361294597101324,0.30903337843928924,0.7465640220234244
UFPR,INVERNO,202,2020-07-22,0.19525668217478057,0.26524935691989704,0.15486825379150015
UFPR,INVERNO,203,2020-07-22,0.25065882787469834,0.28655042005973125,0.31924748104472517
UFPR,INVERNO,195,2020-07-15,0.5793646207502638,0.6470605167349459,1.1725589368719347
UFPR,INVERNO,210,2020-07-29,0.2286682159524303,0.35328137857723485,0.30523583223667905
UFPR,INVERNO,199,2020-07-15,0.3484028597846718,0.6307650390021639,0.5256801164824993
UFPR,INVERNO,208,2020-07-29,0.8454963142879336,0.9573000067700577,1.7453009126605816
UFPR,INVERNO,192,2020-07-08,0.5644811179504142,0.48243147425377564,0.8917698073655865
UFPR,INVERNO,198,2020-07-15,0.44409285482268734,0.5646242014695317,0.7165210527850763
UFPR,INVERNO,188,2020-07-08,0.4901262529281033,0.5142193044126456,0.6391950177006177
UFPR,INVERNO,196,2020-07-15,0.9070821484154633,0.7319082507370718,1.7408085227441679
UFPR,INVERNO,209,2020-07-29,0.4573129001628424,0.554991072531575,1.3202780211601342
UFPR,INVERNO,194,2020-07-15,0.4048902600309455,0.5639252587810675,0.26072605543443345
UFPR,INVERNO,201,2020-07-22,0.13092690332547471,0.29673768678548035,0.10266707987294868
UFPR,INVERNO,190,2020-07-08,0.513911910536636,0.6086524572026064,0.9656055578562359
UFPR,INVERNO,207,2020-07-22,0.4101955744769288,0.81888694345728,0.7834555633843934
UFPR,INVERNO,191,2020-07-08,1.1849170879239541,0.6305323203180575,1.6726293338729132
UFPR,INVERNO,183,2020-07-01,1.3175966416395866,0.9470882608578356,2.171988076706724
UFPR,INVERNO,204,2020-07-22,0.21744960410460676,0.29630944889452665,0.3064616039054129
UFPR,INVERNO,200,2020-07-15,0.31801030598553126,0.5250381724042982,0.21102597849885124
UFPR,INVERNO,213,2020-07-29,1.8880305934770054,4.466927418140071,2.7996800403846818
NAUS,INVERNO,212,2020-07-29,0.5566550975477487,0.5947434074047439,0.5056601598757053
NAUS,INVERNO,213,2020-07-29,2.643064285470112,4.6863228807430675,0.9930398857160602
NAUS,INVERNO,203,2020-07-22,0.8487907967491954,0.9939035272411845,1.2976913635391198
NAUS,INVERNO,193,2020-07-08,0.8520928426499845,1.203500195288243,0.8061015113290267
NAUS,INVERNO,186,2020-07-01,0.4545184848934552,1.4796031517662354,0.3567073582367764
NAUS,INVERNO,202,2020-07-22,0.7182170502027748,0.9086411978007057,1.506698940077097
NAUS,INVERNO,185,2020-07-01,0.5145161417824631,1.7706746503155342,0.8873651925904279
NAUS,INVERNO,206,2020-07-22,0.44186144862219845,1.2376831056753101,0.8699175126432808
NAUS,INVERNO,205,2020-07-22,0.42623511010823867,1.3854881745348673,0.6004561600573062
NAUS,INVERNO,201,2020-07-22,0.3761755055641488,1.0198223536564626,0.5183593347902875
NAUS,INVERNO,195,2020-07-15,0.3962114243552924,1.4004436122515491,0.6319473413043873
NAUS,INVERNO,204,2020-07-22,0.40455702773251007,1.340597328022531,0.6941541958949258
NAUS,INVERNO,189,2020-07-08,0.7369723083850628,1.3298502353533277,0.9725087281689778
NAUS,INVERNO,198,2020-07-15,0.6260335395305244,1.069942978198688,0.6653260611409407
NAUS,INVERNO,192,2020-07-08,0.6720612520910776,1.1983630045512683,0.723610414060329
NAUS,INVERNO,191,2020-07-08,0.7098834017094064,1.1319823979471455,0.42930174329465726
NAUS,INVERNO,210,2020-07-29,0.691650891288672,1.188676485477338,1.6970784498937166
NAUS,INVERNO,200,2020-07-15,0.44059661869814554,1.254878387128042,0.3458603752059366
NAUS,INVERNO,183,2020-07-01,0.5669188967913729,1.3423642463829022,0.30503460233079926
NAUS,INVERNO,207,2020-07-22,0.6193493639424421,1.2040298698321734,0.8421130395866564
NAUS,INVERNO,196,2020-07-15,0.8429490919805455,1.2820464179169322,1.1527245045369112
NAUS,INVERNO,190,2020-07-08,0.45914992493046813,1.2103480848123938,0.44492880120115025
NAUS,INVERNO,208,2020-07-29,0.364179316829021,1.2218115247108317,0.8253315675062257
NAUS,INVERNO,187,2020-07-08,0.6769170557659083,1.284986825718922,0.6789158474067079
NAUS,INVERNO,199,2020-07-15,0.7296349463788526,1.1902869051471685,0.5643093763414603
NAUS,INVERNO,209,2020-07-29,0.6539838820821667,0.9681568690815657,0.7562084821238167
NAUS,INVERNO,184,2020-07-01,0.9522065902385934,1.4686270493603617,1.1172507040514383
NAUS,INVERNO,197,2020-07-15,0.4592952014596397,1.0735994630359302,0.7795249877994892
NAUS,INVERNO,211,2020-07-29,0.37141605574743086,0.9860696790022263,0.4870675114901319
NAUS,INVERNO,188,2020-07-08,0.45922844677390523,1.4502896070857765,0.48655256780291484
NAUS,INVERNO,194,2020-07-15,0.43829598606168857,1.2814960846279835,0.2805394979269432
POAL,INVERNO,200,2020-07-15,0.6935036846942069,0.9135020387763173,0.417518251856569
POAL,INVERNO,183,2020-07-01,0.6931761816474128,1.0349046721957995,0.6186379962337734
POAL,INVERNO,205,2020-07-22,0.5475035820496441,0.6542321776872548,0.2129876679072044
POAL,INVERNO,185,2020-07-01,0.542672973527751,0.8336222579378142,0.5059689095181323
POAL,INVERNO,189,2020-07-08,1.9130310704760245,1.8445009365771092,2.226413162832857
POAL,INVERNO,184,2020-07-01,0.7869454860067775,0.8858075838654433,1.0147922297845826
POAL,INVERNO,207,2020-07-22,1.3988352714690753,1.050480410025918,1.0921511728592348
POAL,INVERNO,209,2020-07-29,1.3978384233034702,1.4460405258345135,1.27097173002188
POAL,INVERNO,206,2020-07-22,0.6452591268963981,1.2046718814302309,1.243844358829106
POAL,INVERNO,187,2020-07-08,1.7874339146872043,1.692276052389168,2.0940182018546873
POAL,INVERNO,203,2020-07-22,0.5224110185517966,0.6972270841263938,0.8484947960033119
POAL,INVERNO,210,2020-07-29,1.8147293452400741,1.6061193768844002,2.224944387064535
POAL,INVERNO,202,2020-07-22,0.40556425280560987,0.8692976464067738,0.3862448359565837
POAL,INVERNO,193,2020-07-08,2.055899185301765,1.9779956630361277,2.568690724776788
POAL,INVERNO,204,2020-07-22,0.34968455161221645,0.659562954468223,0.7826394311176863
POAL,INVERNO,192,2020-07-08,0.6043720116641681,0.8272661715569418,0.6064985915950162
POAL,INVERNO,211,2020-07-29,0.6166256852205391,0.6609115513073225,0.930455350882931
POAL,INVERNO,208,2020-07-29,0.33724704991223575,0.4795326148878188,0.4170719721168516
POAL,INVERNO,195,2020-07-15,1.1455100500414643,1.487353754354549,1.706383911344564
POAL,INVERNO,191,2020-07-08,1.285028347829034,1.2632498984914498,1.29797625879145
POAL,INVERNO,198,2020-07-15,0.8400310017882164,1.6628152390481088,1.3530553428473626
POAL,INVERNO,196,2020-07-15,1.0205386192256043,1.3977738009670935,1.7944866518726512
POAL,INVERNO,186,2020-07-01,0.6082640850895921,0.7919668179776754,0.6410384276318544
POAL,INVERNO,213,2020-07-29,1.9769948253300846,4.696747379659892,3.1902756764670563
POAL,INVERNO,199,2020-07-15,1.2168757751328743,1.651328426583413,1.8216031343481127
POAL,INVERNO,194,2020-07-15,1.7765967088875465,1.8513795157127175,1.9270429381031777
POAL,INVERNO,188,2020-07-08,1.424793401490237,1.4459863435922127,1.9555982058683556
POAL,INVERNO,190,2020-07-08,1.626806429310787,1.2136421195356548,1.1733791609319728
POAL,INVERNO,201,2020-07-22,0.7082167324708555,0.7743274310289691,0.32950426303767244
POAL,INVERNO,212,2020-07-29,0.3369881692365349,0.5951800155743376,0.49875533979350184
POAL,INVERNO,197,2020-07-15,0.38950671251870816,0.7339052718625894,0.661379203137235
PERC,INVERNO,202,2020-07-22,1.2254686499632288,1.1806063603891555,2.3972872773825507
PERC,INVERNO,204,2020-07-22,0.5589576954620886,0.7159825398342444,0.9389257644721108
PERC,INVERNO,185,2020-07-01,1.2245093748899174,1.3105688969600628,1.594618844223078
