Estacao_,Mes_,Tempo_,grad_e_mean,grad_e_std,grad_e_min,grad_e_max,grad_n_mean,grad_n_std,grad_n_min,grad_n_max,m_h_mean,m_h_std,m_h_min,m_h_max,m_w_orig_mean,m_w_orig_std,m_w_orig_min,m_w_orig_max,m_w_mean,m_w_std,m_w_min,m_w_max,zhd_mean,zhd_std,zhd_min,zhd_max,zwd_mean,zwd_std,zwd_min,zwd_max,x_0_mean,x_0_std,x_0_min,x_0_max,x_1_mean,x_1_std,x_1_min,x_1_max,x_2_mean,x_2_std,x_2_min,x_2_max,tot_delay_mean,tot_delay_std,tot_delay_min,tot_delay_max,tot_delay_abs_<lambda>
ONRJ,INVERNO,2020-07-05,-0.12453096153774998,0.09217590702590453,-0.287969,-0.022,0.3129332247423825,0.02597730448379837,0.232058,0.338,2.4484539476624794,1.5352375673261436,1.000723,7.635266,2.4752536493580375,1.5874957154455105,1.000724,7.969532,0.0,0.0,0.0,0.0,2.280512702939707,0.0030123040485241634,2.2756,2.2844,0.13265985745472036,0.005163145656015544,0.1239,0.1404,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.911739725186391,3.7104136881871463,2.414528,18.532862,5.911739725186391
ONRJ,INVERNO,2020-07-06,-0.21363643716251202,0.02897322038109557,-0.288,-0.136081,-0.057998067848953325,0.16269719265400617,-0.292,0.232,2.448831381943931,1.5358597017993998,1.000726,7.634192,2.474256953514498,1.5853496674232428,1.000727,7.962042,0.0,0.0,0.0,0.0,2.274832988886012,0.0013725014613947322,2.2721,2.278196,0.14591542427324505,0.01937442322732144,0.1227,0.184386,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.932378364417671,3.7276626702598152,2.408467,18.806725,5.932378364417671
ONRJ,INVERNO,2020-07-07,-0.028839615169786195,0.08629968851699397,-0.136,0.1639,-0.15019613621735592,0.0209508455037992,-0.176,-0.102021,2.446868819985944,1.533700262229157,1.000729,7.634858,2.47149190864282,1.5816345018442468,1.00073,7.946015,0.0,0.0,0.0,0.0,2.2754767574165866,0.004071924117298182,2.269,2.2798,0.1710374721646815,0.01633963887832647,0.133517,0.1871,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.9898420399913075,3.758544534283467,2.428039,18.872268,5.9898420399913075
ONRJ,INVERNO,2020-07-08,0.04446435519853492,0.13760363326871225,-0.226907,0.197,0.0791528772995921,0.12428491204401718,-0.102,0.237,2.4521538312568794,1.5391720502535202,1.00073,7.634342,2.479425409523942,1.5923791934470686,1.000731,7.976742,0.0,0.0,0.0,0.0,2.2685612200209033,0.001552436387951356,2.2649,2.2704,0.11168201167253992,0.00924519126519746,0.0988,0.1335,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.839473114505582,3.668635980803229,2.377243,18.326523,5.839473114505581
ONRJ,INVERNO,2020-07-09,-0.1811187308926684,0.26840763100534937,-0.596,0.295,0.2405714325165754,0.5604570093508118,-0.318,1.268768,2.4629934079177476,1.545297797176334,1.000731,7.635517,2.488461526016143,1.5945205353724368,1.000732,7.954547,0.0,0.0,0.0,0.0,2.276497346708946,0.005334371870918537,2.2692,2.285697,0.15933902800038435,0.017757952283431418,0.1282,0.1814,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.00389065803786,3.7743289333019225,2.41547,18.846321,6.003890658037858
ONRJ,INVERNO,2020-07-10,-0.029760865378385074,0.053433475342316204,-0.129939,0.049,0.5959146849808473,0.22892996233796228,0.398,1.269,2.4582161293712956,1.537183448532632,1.004062,7.637794,2.4846129822146628,1.5885847379060705,1.004068,7.966681,0.0,0.0,0.0,0.0,2.287306298058049,0.0015618307841158594,2.2849,2.2907,0.13050792965906274,0.0032955682286504684,0.124302,0.137,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.946913195519601,3.723033970080993,2.423211,18.54829,5.946913195519601
ONRJ,INVERNO,2020-07-11,-0.1308758347343741,0.04401482494970609,-0.213,-0.036058,0.5513701347858408,0.13546778795792416,0.411,0.886824,2.457419213973237,1.5370626631202031,1.002261,7.636504,2.483603738867921,1.5880263506276202,1.002265,7.965409,0.0,0.0,0.0,0.0,2.2809645544690342,0.004564346923395434,2.2743,2.2872,0.12189447686853092,0.0037979734053165503,0.1155,0.13329,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.907919505813843,3.698959420272328,2.410884,18.405179,5.907919505813844
ONRJ,INVERNO,2020-07-12,0.025992166793645955,0.18370050907177995,-0.22,0.418,0.7347261708125404,0.15000097644320765,0.352242,0.92,2.4602835660641498,1.5418506651906316,1.000985,7.635288,2.4849312351719934,1.5898202738407594,1.000986,7.945172,0.0,0.0,0.0,0.0,2.2715356395184942,0.001878832137533879,2.2679,2.2748,0.14915385086282426,0.005945707148125141,0.1333,0.1568,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.959396051569463,3.739851019880628,2.414644,18.592635,5.959396051569463
ONRJ,INVERNO,2020-07-13,-0.11063977976871994,0.060749827668944024,-0.22996,-0.048,0.16907234171055643,0.1109006290478045,0.028036,0.352,2.457852168236203,1.5389263768250079,1.000192,7.634246,2.483250827708763,1.5883881509601898,1.000192,7.94391,0.0,0.0,0.0,0.0,2.2714879090718267,0.0014039429789491323,2.2695,2.2744,0.15194149274864516,0.008295962663664046,0.141,0.171391,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.960287197771162,3.7370696889497013,2.413394,18.694756,5.960287197771164
ONRJ,INVERNO,2020-07-14,-0.16963559068733527,0.05669730005547237,-0.298,-0.098,0.20697113347365934,0.43229805766040064,-0.387,1.011787,2.4678445244324667,1.5428090603340439,1.000019,7.637795,2.4930657924568203,1.5916761766321041,1.000019,7.945907,0.0,0.0,0.0,0.0,2.2783301757878585,0.0037802625336141784,2.2729,2.285995,0.19042408033992997,0.017224454696346998,0.163,0.2131,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.098284681227131,3.821634447155912,2.442205,19.085979,6.098284681227131
