Metric,Value
Minimum (Q0),0.22924881280434878
Q1 (25%),0.2561625541530825
Median (Q2),0.26226814792590286
Q3 (75%),0.2756535363382445
Maximum (Q4),4.3788203034233275
IQR (Q3 - Q1),0.019490982185162042
Lower Bound,0.22692608087533941
Upper Bound,0.30489000961598756
Outliers,"0.3328638289203569, 4.3788203034233275"
